scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold0_seed05_P8_C100_xgboost,0,5,8,100,xgboost,coarse,0.97312605764088,0.7672747056162675,17.413126436062157,3.1924912156537175,0.7715360225703248,5,5,800,228102,1951.734375
outer_fold,fold0_seed05_P8_C100_xgboost,0,5,8,100,xgboost,fine,0.6855266503581731,0.26045036359226503,4.728789103217423,17.967267028056085,0.2626412140554187,30,24,800,228102,1951.734375
outer_fold,fold0_seed06_P8_C100_logistic_regression,0,6,8,100,logistic_regression,coarse,0.9745157867971346,0.8258611693713765,0.05636479053646326,0.10472851246595383,0.8521642098278777,5,5,800,228102,1953.02734375
outer_fold,fold0_seed06_P8_C100_logistic_regression,0,6,8,100,logistic_regression,fine,0.6568289624816968,0.2930975059374129,0.1848792741075158,0.16136138513684273,0.29536790663713064,30,22,800,228102,1953.02734375
outer_fold,fold0_seed06_P8_C100_xgboost,0,6,8,100,xgboost,coarse,0.9724465370755189,0.7703614501132368,16.48088063672185,3.233151976019144,0.7794466089814163,5,5,800,228102,1953.44140625
outer_fold,fold0_seed06_P8_C100_xgboost,0,6,8,100,xgboost,fine,0.6909408948628245,0.27391932760356347,4.610741596668959,17.24650209210813,0.27732168129638596,30,22,800,228102,1953.44140625
outer_fold,fold0_seed07_P8_C100_logistic_regression,0,7,8,100,logistic_regression,coarse,0.9742089065418102,0.8783316777694685,0.05765934009104967,0.13208522088825703,0.9077049469054069,5,5,800,228102,1952.015625
outer_fold,fold0_seed07_P8_C100_logistic_regression,0,7,8,100,logistic_regression,fine,0.6659301540538882,0.3634580785107524,0.18841362837702036,0.17190078925341368,0.39435575129062556,30,25,800,228102,1952.015625
outer_fold,fold0_seed07_P8_C100_xgboost,0,7,8,100,xgboost,coarse,0.9798423512288362,0.8143027346694126,16.558883832767606,3.33142613992095,0.834959264617766,5,5,800,228102,1951.4375
outer_fold,fold0_seed07_P8_C100_xgboost,0,7,8,100,xgboost,fine,0.7094764622844166,0.30110724411404555,5.11714412458241,19.493432213552296,0.30631314771390356,30,25,800,228102,1951.4375
outer_fold,fold0_seed08_P8_C100_logistic_regression,0,8,8,100,logistic_regression,coarse,0.9738099622098886,0.8466425907094444,0.05748807452619076,0.1172025827690959,0.8627402552530109,5,5,800,228102,1951.83984375
outer_fold,fold0_seed08_P8_C100_logistic_regression,0,8,8,100,logistic_regression,fine,0.6692883008478663,0.337164139653541,0.19086134433746338,0.1621054382994771,0.33648200743388834,30,22,800,228102,1951.83984375
outer_fold,fold0_seed08_P8_C100_xgboost,0,8,8,100,xgboost,coarse,0.9806490078999746,0.8277266871352463,16.461262360215187,3.2548001324757934,0.8567227320751598,5,5,800,228102,1953.0625
outer_fold,fold0_seed08_P8_C100_xgboost,0,8,8,100,xgboost,fine,0.7120761764473788,0.32612064389039114,4.725704771466553,17.024991845712066,0.3291389623164383,30,22,800,228102,1953.0625
outer_fold,fold0_seed09_P8_C100_logistic_regression,0,9,8,100,logistic_regression,coarse,0.9764140603764982,0.8675367020072329,0.06073027476668358,0.10612049978226423,0.892851655187151,5,5,800,228102,1952.984375
