seed,patient_budget,cell_cap,model,task,accuracy,macro_f1,balanced_accuracy,patient_balanced_accuracy,patient_balanced_macro_f1,patient_balanced_balanced_accuracy,mean_patient_macro_f1,exact_path_accuracy,root_excluded_hierarchical_f1,subtype_tree_distance,mean_observed_training_classes_across_folds,min_observed_training_classes_across_folds,n_outer_folds,n_test_patients,n_test_cells
7,8,400,logistic_regression,fine,0.6714376707006773,0.5030968812507713,0.4763724687954241,0.672297612754773,0.5027113318412214,0.4758968384937726,0.3936490715036261,0.6662028499301357,0.8252154288401191,0.7129260638883238,26.6,26,5,925,1199468
7,8,400,xgboost,coarse,0.9817160607869488,0.8508631049980651,0.8239784864984016,0.9813804253599352,0.851210051652553,0.8241569051461871,0.8285773292202175,0.7437972501142173,0.8647096045913688,0.5483347617443733,5.0,5,5,925,1199468
7,8,400,xgboost,fine,0.7477031483957888,0.43224602964547965,0.3959468659386299,0.7492514741720037,0.43191114248053025,0.3956277851943601,0.3649985178467518,0.7437972501142173,0.8647096045913688,0.5483347617443733,26.6,26,5,925,1199468
8,8,400,logistic_regression,coarse,0.9792908189297255,0.9117752768870859,0.8987469431600376,0.9788998213465396,0.912691033319281,0.8999586866534939,0.8871733775639579,0.6738095555696358,0.8290487949657681,0.6987214331687048,5.0,5,5,925,1199468
8,8,400,logistic_regression,fine,0.6788067710018107,0.4908206752568809,0.4646853576100626,0.6797014657790313,0.4906006830653833,0.464378833005288,0.39994069410532795,0.6738095555696358,0.8290487949657681,0.6987214331687048,26.0,24,5,925,1199468
8,8,400,xgboost,coarse,0.9826156262609756,0.8681880819448604,0.8372363841905905,0.9822869932169962,0.8689217976271408,0.8378238887905457,0.8437378325507249,0.7451420129590786,0.8659597421523542,0.5431824775650539,5.0,5,5,925,1199468
8,8,400,xgboost,fine,0.7493038580437327,0.43934488239873537,0.4077025213077433,0.7508460189024339,0.4389205229298634,0.4072185247643078,0.37317902718283735,0.7451420129590786,0.8659597421523542,0.5431824775650539,26.0,24,5,925,1199468
9,8,400,logistic_regression,coarse,0.9777626414377041,0.902492797118412,0.8896395908635751,0.9773341963292641,0.9026465906617828,0.8897510437419914,0.8722465677038881,0.6692291916082796,0.8262563069627535,0.7106700637282528,5.0,5,5,925,1199468
9,8,400,logistic_regression,fine,0.6747499724878029,0.4780526387336371,0.4426426158403113,0.6756576254071646,0.4776275035295675,0.44221981361583756,0.3810555841277832,0.6692291916082796,0.8262563069627535,0.7106700637282528,26.6,25,5,925,1199468
9,8,400,xgboost,coarse,0.9820095242224053,0.861212056406312,0.8315986389337391,0.9817039622529743,0.8602562564102497,0.8308309751075565,0.8317804420433508,0.7397913074796493,0.8629925933830664,0.5542740615005985,5.0,5,5,925,1199468
9,8,400,xgboost,fine,0.7439756625437277,0.42242032567829585,0.38412344732102893,0.7452671201738799,0.4214198900918981,0.38307424161291964,0.3555343392104841,0.7397913074796493,0.8629925933830664,0.5542740615005985,26.6,25,5,925,1199468
10,8,400,logistic_regression,coarse,0.9812700297131728,0.9154186707531874,0.911771051438453,0.9808953109886345,0.9152412714367134,0.9119030870924829,0.8885524530403116,0.681000243441259,0.8334686711108591,0.6822424608242987,5.0,5,5,925,1199468
10,8,400,logistic_regression,fine,0.6856673125085454,0.5063385879253067,0.4774725750137042,0.6865041590873753,0.5058414192036023,0.47707266341160537,0.4053729446225301,0.681000243441259,0.8334686711108591,0.6822424608242987,27.2,25,5,925,1199468
10,8,400,xgboost,coarse,0.982959945575872,0.8754016071995492,0.8436134907430578,0.9827147490136235,0.8759257210712559,0.8441040122474129,0.8486964994858011,0.7414136934040758,0.8641460214028219,0.5495386287920978,5.0,5,5,925,1199468
10,8,400,xgboost,fine,0.7453320972297719,0.4391520918014005,0.40727757090461136,0.747233831757424,0.4396934893530967,0.4077129633067081,0.3708264976530614,0.7414136934040758,0.8641460214028219,0.5495386287920978,27.2,25,5,925,1199468
11,8,400,logistic_regression,coarse,0.9789681758913118,0.9147486718284974,0.9165719937090528,0.9785960278529595,0.914339804186513,0.9161856751315767,0.8902312997593598,0.6629422377253916,0.8236734952495607,0.7189237228504637,5.0,5,5,925,1199468
11,8,400,logistic_regression,fine,0.6683788146078095,0.4961882607549383,0.4681140928591095,0.6694669802095942,0.4958322131301748,0.46784135029705953,0.3875271063862452,0.6629422377253916,0.8236734952495607,0.7189237228504637,27.2,25,5,925,1199468
11,8,400,xgboost,coarse,0.9823730187049592,0.8740471439384481,0.8446470074640311,0.9821591971528298,0.874100381555893,0.8447149387950639,0.8468361185089979,0.7409951745273738,0.8637846111776221,0.5526416711408725,5.0,5,5,925,1199468
11,8,400,xgboost,fine,0.7451962036502849,0.4357587705741013,0.3991830512409472,0.7466234986702387,0.4356375663411524,0.39921060502705924,0.3634748480267408,0.7409951745273738,0.8637846111776221,0.5526416711408725,27.2,25,5,925,1199468
12,8,400,logistic_regression,coarse,0.9774158210139828,0.9102432416281268,0.9032392404029157,0.9769523710369097,0.9101192951922874,0.9033155497863214,0.8776384005213076,0.6714034888800702,0.827816582018028,0.6987381072275376,5.0,5,5,925,1199468
12,8,400,logistic_regression,fine,0.6782173430220731,0.5117772286448757,0.48300331536445984,0.678957083647625,0.5107567198390174,0.4819588281724914,0.40068199149918465,0.6714034888800702,0.827816582018028,0.6987381072275376,26.8,26,5,925,1199468
12,8,400,xgboost,coarse,0.9820962293283355,0.8557031004286951,0.8279069208801078,0.9818153186221192,0.8561102174719757,0.8282935132927183,0.8336411972929759,0.7421073342515182,0.8642473163102309,0.5499171299276012,5.0,5,5,925,1199468
12,8,400,xgboost,fine,0.7463984032921261,0.43792493453435477,0.4030436076523035,0.7481259326490796,0.4375094518143348,0.40272189262961267,0.3689647605701029,0.7421073342515182,0.8642473163102309,0.5499171299276012,26.8,26,5,925,1199468
13,8,400,logistic_regression,coarse,0.9810224199395066,0.929803444826406,0.9172098661151884,0.9806922002789472,0.9303692675454552,0.917737559622811,0.9004003356654945,0.6755103095705763,0.8306174070504591,0.6935107897834707,5.0,5,5,925,1199468
13,8,400,logistic_regression,fine,0.6802123941614115,0.5156442278274319,0.48553442112297723,0.681022265980863,0.5158648254752596,0.4858391455564123,0.4074027270222718,0.6755103095705763,0.8306174070504591,0.6935107897834707,27.4,27,5,925,1199468
13,8,400,xgboost,coarse,0.9833918036996402,0.8878822863563283,0.8545179262870306,0.9831638868214241,0.8886290259799129,0.8552202323973942,0.8592092498013554,0.7453554409121377,0.8665416668056172,0.54015113366926,5.0,5,5,925,1199468
13,8,400,xgboost,fine,0.7496915299115942,0.46789257322366945,0.4299425558487941,0.7512034664958065,0.4679052044358928,0.4298065083202988,0.38426943286420123,0.7453554409121377,0.8665416668056172,0.54015113366926,27.4,27,5,925,1199468
14,8,400,logistic_regression,coarse,0.9795117502092594,0.9212887787857985,0.902885415634584,0.9791478310774531,0.9211219797032981,0.9028860747033992,0.890250419044102,0.6696918967408885,0.8272188170088739,0.7041271630422821,5.0,5,5,925,1199468
14,8,400,logistic_regression,fine,0.6749258838084884,0.505923634498986,0.4718177539396989,0.6758248071857283,0.5042763628295717,0.47029390867144566,0.4022163396115543,0.6696918967408885,0.8272188170088739,0.7041271630422821,27.0,26,5,925,1199468
14,8,400,xgboost,coarse,0.9831350231936158,0.8687030639101982,0.8375191620712246,0.9828720071919601,0.8694006854040881,0.8380506274137071,0.8439309496351923,0.7413536667922779,0.8643944648794298,0.5473893426085564,5.0,5,5,925,1199468
14,8,400,xgboost,fine,0.7456539065652439,0.46074713364558023,0.42043975018899477,0.7474444693919151,0.4608799546294727,0.4203651448931639,0.3831746230222901,0.7413536667922779,0.8643944648794298,0.5473893426085564,27.0,26,5,925,1199468
15,8,400,logistic_regression,coarse,0.9801728766419779,0.9101427275045564,0.8953284757483342,0.9797995414145448,0.9099441349776404,0.8952377292608403,0.8807890582056889,0.6705514444737167,0.8279749855769392,0.700930745964044,5.0,5,5,925,1199468
15,8,400,logistic_regression,fine,0.6757770945119003,0.497633206242984,0.46493247547194383,0.6767791747594446,0.4969048472071709,0.4638519719863937,0.3929042292338077,0.6705514444737167,0.8279749855769392,0.700930745964044,26.6,26,5,925,1199468
15,8,400,xgboost,coarse,0.982368850190251,0.8598563419164649,0.8319449509874548,0.982079879402895,0.8589558164037777,0.8311866011861658,0.831812975986634,0.7444116891822041,0.8652315026328339,0.5461988148078981,5.0,5,5,925,1199468
15,8,400,xgboost,fine,0.7480941550754168,0.43709231730226017,0.4002820236798816,0.7496133201353895,0.43672847245472274,0.39983904653928837,0.36431212939555907,0.7444116891822041,0.8652315026328339,0.5461988148078981,26.6,26,5,925,1199468
16,8,400,logistic_regression,coarse,0.9796109608593143,0.9204580590578766,0.9150308600870698,0.9792384437358712,0.9204384979217262,0.9150683008284787,0.8913664050899627,0.6695051472819616,0.827092094161745,0.7061714026551771,5.0,5,5,925,1199468
16,8,400,logistic_regression,fine,0.6745732274641758,0.4976096208260912,0.46636446706094115,0.6752266456389948,0.4971867008839709,0.4660137681114277,0.3981266674347424,0.6695051472819616,0.827092094161745,0.7061714026551771,27.2,27,5,925,1199468
16,8,400,xgboost,coarse,0.9832192271907212,0.8686938947232064,0.8382474109860759,0.9829640548957044,0.8695771948352977,0.838961478574548,0.8454636192332603,0.7468944565424005,0.8669985360176344,0.5378167654326752,5.0,5,5,925,1199468
16,8,400,xgboost,fine,0.7507778448445478,0.44686134640230407,0.4052744257007415,0.7524487381481352,0.4469074483395586,0.4052980054959235,0.3744597054739859,0.7468944565424005,0.8669985360176344,0.5378167654326752,27.2,27,5,925,1199468
17,8,400,logistic_regression,coarse,0.9784846281851621,0.9121660943715796,0.9102711677566182,0.978084848718565,0.9124231607828597,0.9103204759559675,0.8870859936687592,0.6705014222972184,0.827423491081046,0.7038637129127246,5.0,5,5,925,1199468
17,8,400,logistic_regression,fine,0.6763623539769298,0.5021894512507804,0.47513124266928675,0.6775196453664791,0.5021577016298271,0.4750848961578413,0.40092802530258576,0.6705014222972184,0.827423491081046,0.7038637129127246,26.8,26,5,925,1199468
17,8,400,xgboost,coarse,0.9833342781966672,0.8870859508208493,0.855473381272694,0.9830850764789587,0.8879464186127203,0.8562757172198381,0.8585421033815017,0.7439514851584202,0.8655845758286174,0.5464055731374242,5.0,5,5,925,1199468
17,8,400,xgboost,fine,0.7478348734605675,0.4438175801412304,0.4115754007890857,0.7495035304036112,0.4436411617174688,0.41147606883775373,0.3732490957865023,0.7439514851584202,0.8655845758286174,0.5464055731374242,26.8,26,5,925,1199468
18,8,400,logistic_regression,coarse,0.979931102788903,0.912293823825232,0.8939920640032719,0.979679643957822,0.913254138132914,0.895445729492776,0.885136561912974,0.6661211470418552,0.8254230208725869,0.715365478695555,5.0,5,5,925,1199468
18,8,400,logistic_regression,fine,0.6709149389562706,0.4878123366794162,0.4585328020332197,0.6721082349132521,0.4884889718624237,0.45912730695912907,0.39381081139513757,0.6661211470418552,0.8254230208725869,0.715365478695555,27.6,26,5,925,1199468
18,8,400,xgboost,coarse,0.9831266861641995,0.8603307007782179,0.8318429085459936,0.9828849072514753,0.8604415885204528,0.8319081368534625,0.8316328682814468,0.7429377023813891,0.8649651345429807,0.544966601860158,5.0,5,5,925,1199468
18,8,400,xgboost,fine,0.746803582921762,0.4398360236442623,0.40313107192668196,0.7484909598576687,0.43973820980964484,0.4029380149583137,0.3668062297527503,0.7429377023813891,0.8649651345429807,0.544966601860158,27.6,26,5,925,1199468
19,8,400,logistic_regression,coarse,0.9807164509599255,0.9034489415616316,0.882919552078518,0.9803912411528589,0.9034871524579847,0.8832615870966019,0.881113468207325,0.669361750376,0.8273042715603918,0.7066199348377781,5.0,5,5,925,1199468
19,8,400,logistic_regression,fine,0.673892092160858,0.48657679993479497,0.45873518942606656,0.6750260255842337,0.4870368186443485,0.4589251925796128,0.39530679575848493,0.669361750376,0.8273042715603918,0.7066199348377781,26.8,25,5,925,1199468
19,8,400,xgboost,coarse,0.9829924599905958,0.8453590963048763,0.8202026395861056,0.9827229618834613,0.8455965946748817,0.8203445326714819,0.8256645181937984,0.7451711925620358,0.8659505714199962,0.5433925707063465,5.0,5,5,925,1199468
19,8,400,xgboost,fine,0.7489086828493966,0.42537187671822096,0.3930332213137023,0.7505083502885217,0.4253207220365349,0.39272995765050767,0.3649103568206487,0.7451711925620358,0.8659505714199962,0.5433925707063465,26.8,25,5,925,1199468
0,8,800,logistic_regression,coarse,0.9805230318774657,0.9337063989784982,0.9304454532219427,0.9801451096916926,0.9334498151040135,0.9299176970558347,0.906020286707302,0.6798263896994334,0.8327166710575021,0.679933103675963,5.0,5,5,925,1199468
