model,task,metric,design,fixed_axis,fixed_value,low_patient_budget,low_cells_per_patient,high_patient_budget,high_cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
xgboost,coarse,macro_f1,fixed_total_patient_doubling,total_training_cells,6400,16,400,32,200,20,0.007593215961970534,0.0069285837825049405,-0.003055432208191573,0.019667452838083924,0.85,0.003034698400857651,0.012690127601227412
xgboost,coarse,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,6400,16,400,32,200,20,0.006066226815561543,0.005962344570161559,-0.0030662603099396875,0.016354199833883615,0.8,,
xgboost,coarse,macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.016113221361818378,0.010006915040974012,-0.003449058780284263,0.0294214866297838,0.9,0.005290896605283842,0.027122384387882715
xgboost,coarse,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.01643843333812112,0.006655353111111565,0.005882874077144347,0.026771018322091743,1.0,,
xgboost,coarse,macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.010685605452748484,0.009040230752698582,7.724024330968971e-05,0.030186701904121125,0.95,0.005009043995463815,0.0171632859667695
xgboost,coarse,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.01224507639243564,0.0054250434274224985,0.006600224563437475,0.024362125530619682,1.0,,
xgboost,coarse,macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.008491293057304904,0.006693540606077388,-0.0042109023971987946,0.02010283762045424,0.9,0.0030510059903105127,0.0149132120336422
xgboost,coarse,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.006807785087186782,0.005022704333462755,-0.001208509489548644,0.015347363183637388,0.9,,
xgboost,coarse,macro_f1,fixed_total_patient_8_to_32,total_training_cells,12800,8,1600,32,400,20,0.01917689851005339,0.009723788168888952,0.00012768098492277487,0.033230929346870906,0.95,0.008380130871583272,0.031390171681427166
xgboost,coarse,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,12800,8,1600,32,400,20,0.019052861479622422,0.006041026064312952,0.010718740119520172,0.02755832466785447,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,100,8,100,16,100,20,0.014758912549032041,0.0063197674262814455,0.0038785797509294393,0.02466602147650807,1.0,0.010550723687705196,0.0185765486787724
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,100,8,100,16,100,20,0.016130529929300714,0.0058553288657554655,0.004881223751421807,0.025451707691380793,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,100,16,100,32,100,20,0.014448621350324284,0.00515780953593459,0.0055158263317601625,0.022027950502595768,1.0,0.00940986006701464,0.019181047314323504
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,100,16,100,32,100,20,0.013347365545981215,0.005339612181511214,0.0038758050514187464,0.023324860053922886,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,200,8,200,16,200,20,0.015156164944679423,0.007807599435298809,0.0025468190341482273,0.02958650799522429,1.0,0.00938886790952943,0.020620314967818316
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,200,8,200,16,200,20,0.015976066479768063,0.005999903996569775,0.0052529648806449725,0.02699832732260524,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,200,16,200,32,200,20,0.015301594349542896,0.006483063713018786,0.00703547778716195,0.025214653624372776,1.0,0.010499831240494136,0.020528554257226043
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,200,16,200,32,200,20,0.01362167724275013,0.005750429988241496,0.005376260828727296,0.024246044617616293,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,400,8,400,16,400,20,0.015886263221922423,0.007233628296249423,0.006668488467700968,0.030032517992624408,1.0,0.010445015656751103,0.02186911260130762
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,400,8,400,16,400,20,0.01682272006829852,0.005113048838034191,0.007475730040572998,0.026483594986246438,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,400,16,400,32,400,20,0.01742027890758934,0.006657125858195629,0.00613683655342525,0.02802258746652726,1.0,0.012011566222261292,0.023483942542200105
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,400,16,400,32,400,20,0.015589908265007673,0.005643946824709036,0.0067844549294640965,0.02608189082636487,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,800,8,800,16,800,20,0.01744899125013228,0.009254312213764344,0.006089124603454792,0.03673964129886721,1.0,0.011686771549339899,0.023592420010898722
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,800,8,800,16,800,20,0.019154329700380467,0.005528827604822278,0.011332785117531488,0.03146308883460039,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,800,16,800,32,800,20,0.017369875697821075,0.0065076894617175675,0.0060453088608562995,0.028745284866311876,1.0,0.011523818958913407,0.024183043038624823
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,800,16,800,32,800,20,0.015572757884192536,0.004954779078442954,0.007648854924853242,0.023849171473444595,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,1600,8,1600,16,1600,20,0.018566659817744396,0.009659863882504425,0.006460156764884595,0.03794113431528716,1.0,0.012543911677362612,0.025090891744922118
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,1600,8,1600,16,1600,20,0.020211268901178716,0.005406108846588445,0.013540348662864545,0.031818329823232336,1.0,,
xgboost,coarse,macro_f1,matched_patient_doubling,cells_per_patient,1600,16,1600,32,1600,20,0.015690372006952096,0.006658636708488599,0.005059384584774183,0.02709541228234272,1.0,0.009887039198557431,0.022606646268613216
xgboost,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,1600,16,1600,32,1600,20,0.013298364182327351,0.005135374565223518,0.005507220454677676,0.022255735595340925,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,8,8,100,8,200,20,0.006966444616779137,0.004369361320777912,0.001010444437240425,0.015148908289512023,1.0,0.004056158921911401,0.009531909413155853
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,100,8,200,20,0.007802004529595022,0.003970135180742462,0.0011445647561022837,0.013984533364398708,0.95,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,8,8,200,8,400,20,0.006978280110329363,0.004199674061393847,0.0006269826669997856,0.015204767428433274,1.0,0.0048458189366904665,0.00869588367241714
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,200,8,400,20,0.006708796838658132,0.0024919740815101364,0.0028390354504268965,0.01090878574832276,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,8,8,400,8,800,20,0.007366257822074578,0.004452637023121951,0.0010322574291918782,0.017154413261137497,1.0,0.004946959067845461,0.01024787462673135
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,400,8,800,20,0.006450513545738945,0.0022911296186694974,0.0027818928938569748,0.010742942777627834,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,8,8,800,8,1600,20,0.006763385797383795,0.0022875573631621028,0.0013595402115879076,0.009863630389719763,1.0,0.004864190868668386,0.008384851372295386
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,800,8,1600,20,0.006909253307944828,0.002163800920300899,0.0025922047466807826,0.009783551228480236,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,16,16,100,16,200,20,0.007363697012426518,0.0024942979709840704,0.003776130955197153,0.011713231064256186,1.0,0.004965041135769186,0.009431416546367862
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,100,16,200,20,0.007647541080062372,0.002508391784640585,0.0037051277255476544,0.011459649809383278,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,16,16,200,16,400,20,0.007708378387572362,0.0028061992963183562,0.004520694750788539,0.012768234720413423,1.0,0.005790875889622548,0.009542016190135871
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,200,16,400,20,0.007555450427188588,0.0018103989518654024,0.004908754341078993,0.010505343055546255,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,16,16,400,16,800,20,0.008928985850284435,0.0028109861879878815,0.004313266408479617,0.013476442043182628,1.0,0.006617857890499021,0.011491541579001438
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,400,16,800,20,0.008782123177820891,0.002501872037639841,0.00502138125662222,0.01319819794031376,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,16,16,800,16,1600,20,0.007881054364995912,0.0018043859505178714,0.00512542335650029,0.011256359209087435,1.0,0.006133776196763227,0.009864445808793032
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,800,16,1600,20,0.007966192508743078,0.0014672090281857438,0.006258685033862256,0.010948443463033447,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,32,32,100,32,200,20,0.00821667001164513,0.002557961063360014,0.0041509427759956075,0.013931584741714817,1.0,0.005492271632690129,0.010932795823261645
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,100,32,200,20,0.00792185277683129,0.0023085057992235586,0.0041029154554665884,0.011807042661766874,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,32,32,200,32,400,20,0.009827062945618806,0.0015715328475443687,0.006228167779472581,0.012062641399462972,1.0,0.007715890484512206,0.01216064519910128
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,200,32,400,20,0.00952368144944613,0.0012738853518413648,0.007492549348479873,0.011297301390627349,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,32,32,400,32,800,20,0.008878582640516169,0.0013585970487008886,0.006593857634290863,0.010968566063068688,1.0,0.006078462114667377,0.011872967736551072
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,400,32,800,20,0.008764972797005754,0.001211797875077977,0.00706547046273534,0.01100431971435527,1.0,,
xgboost,coarse,macro_f1,matched_cell_doubling,patient_budget,32,32,800,32,1600,20,0.006201550674126935,0.001229267107081103,0.0038519775631248006,0.008209152084083425,1.0,0.0045941879512970225,0.007807383843850189
xgboost,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,800,32,1600,20,0.005691798806877893,0.0012391474944493026,0.003634501320993368,0.007615317299253441,1.0,,
xgboost,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,3200,8,400,16,200,20,0.00518497518498028,0.0034535874392077116,-0.0007673236799688458,0.010019013279029742,0.95,0.0023479708401864725,0.0073792622049025525
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,3200,8,400,16,200,20,0.0027687143564922097,0.0016103711424855843,-0.00022325649575384956,0.005046814572802569,0.95,,
xgboost,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,3200,16,200,32,100,20,0.0009517242753912601,0.0026690466022602343,-0.0029738603686996303,0.0053598009387059425,0.55,-0.0013229329109845141,0.0033011525391493015
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,3200,16,200,32,100,20,8.995279159343048e-05,0.001457239225376953,-0.002200608158621364,0.002484440914828789,0.45,,
xgboost,fine,macro_f1,fixed_total_patient_8_to_32,total_training_cells,3200,8,400,32,100,20,0.00613669946037154,0.003305618606774195,-0.0003838918517237506,0.010750162105077647,0.95,0.0014422351162841907,0.00993387120341001
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,3200,8,400,32,100,20,0.00285866714808564,0.001868735429260136,-0.0007180556030572623,0.005609142441960534,0.95,,
xgboost,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,6400,8,800,16,400,20,0.005070299856614449,0.004007796310425623,-0.0021083121189640897,0.012195085441261477,0.9,0.0014756012423405708,0.0069920379193865265
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,6400,8,800,16,400,20,0.001984781174911051,0.0016043335206473613,-0.0016841642354144845,0.004112877620096262,0.9,,
xgboost,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,6400,16,400,32,200,20,0.0025661653383425055,0.0023916022681788563,-0.0014291329308575116,0.006109575233669525,0.75,-0.0008128574763896858,0.005658339837855495
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,6400,16,400,32,200,20,0.0010618663133842795,0.0009316512049156309,-0.0006674899922191798,0.0024470835414522195,0.85,,
xgboost,fine,macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.007636465194956954,0.004845134102591197,-0.0009591004342735191,0.014958620742570362,0.95,0.0016312355322310906,0.011955286314234237
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.0030466474882953304,0.0017451372478113417,-0.00038834244173763016,0.006090037535139698,0.9,,
xgboost,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.0053586153336174,0.004040479339532637,-0.00234354438742116,0.011730390039054411,0.95,0.0026842963789715803,0.007055141659422218
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.002434274616170251,0.0017678184782638764,-0.0011677658329287588,0.004591947401088496,0.9,,
xgboost,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.0007091869892392917,0.0038220313752703626,-0.006308449799001105,0.006325384084448623,0.6,-0.00317636727373135,0.0039874953977794055
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.00034227680624070026,0.0014611459421983988,-0.0022978413918327122,0.002353713654164095,0.65,,
xgboost,fine,macro_f1,fixed_total_patient_8_to_32,total_training_cells,12800,8,1600,32,400,20,0.006067802322856692,0.004343347976541918,-0.0015957366157065406,0.012875608957223146,0.9,0.00022059065834316888,0.010363303639151819
xgboost,fine,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,12800,8,1600,32,400,20,0.002776551422410951,0.0022446977153918785,-0.0017812150829775004,0.005595881211184611,0.9,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,100,8,100,16,100,20,0.009321886693681863,0.0027533376232018254,0.004713330593650521,0.013480601740259845,1.0,0.005407451580671786,0.010857200597017082
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,100,8,100,16,100,20,0.005244928944095914,0.0015115714942773204,0.0025163166020544196,0.007805241868971265,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,100,16,100,32,100,20,0.007786512498992551,0.0019235825092938888,0.0046572583529853875,0.011277603966446736,1.0,0.0044213732309381845,0.010014419215829419
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,100,16,100,32,100,20,0.004473120688716756,0.0014059638959521387,0.0021269364138191,0.006909929666878833,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,200,8,200,16,200,20,0.010863682091646853,0.0033326701029020027,0.005333851627305161,0.016057006589035208,1.0,0.006782589686556019,0.013291233201424316
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,200,8,200,16,200,20,0.006572020708542714,0.0016234856433640582,0.0032708578256717795,0.008969232815574109,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,200,16,200,32,200,20,0.007462244127559274,0.0022467270794215956,0.0037317271513028815,0.011547348317227868,1.0,0.003777510744086603,0.010039571590762374
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,200,16,200,32,200,20,0.004597056736311101,0.0012194462979306317,0.002655424012258504,0.006611247402828592,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,400,8,400,16,400,20,0.010081053974197052,0.002828355989576108,0.005619928260529922,0.014846494786889932,1.0,0.0061480732264395975,0.012211489355598435
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,400,8,400,16,400,20,0.006303904779419031,0.0013384125909369935,0.003418666571888611,0.008203561367965,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,400,16,400,32,400,20,0.00668019275731353,0.0025738973154060454,0.002104331444356961,0.010084743801098748,1.0,0.0025998912810172676,0.0099213634742572
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,400,16,400,32,400,20,0.00520364987365794,0.0012931030479135927,0.0030236173791086726,0.007106191362565291,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,800,8,800,16,800,20,0.011041305624688691,0.004445884059642031,0.00290919049111401,0.018892307536452414,1.0,0.007105253639510664,0.013394911539731248
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,800,8,800,16,800,20,0.0068461542423282895,0.0016432988840465108,0.0035635374023105996,0.009117792834518454,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,800,16,800,32,800,20,0.007894570547647094,0.003961301319013244,0.0015358653316085522,0.014017581442446303,1.0,0.003602385084212881,0.011281684250002037
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,800,16,800,32,800,20,0.006323520450075207,0.0014454817041710628,0.003996724231557363,0.008699879858793776,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,1600,8,1600,16,1600,20,0.012349163352650325,0.0037548851652708273,0.005214170470730759,0.019025105243916162,1.0,0.009284992485649872,0.014772733372684421
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,1600,8,1600,16,1600,20,0.008033271856921757,0.0012482264358866606,0.005558025482831706,0.009731646849354592,1.0,,
xgboost,fine,macro_f1,matched_patient_doubling,cells_per_patient,1600,16,1600,32,1600,20,0.0088771654526971,0.0035815809703909716,0.002095577403370576,0.013231726615393513,0.95,0.003512006759792273,0.012359078362801864
xgboost,fine,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,1600,16,1600,32,1600,20,0.006650190977097095,0.0014298715869508407,0.004592273650357219,0.008922302517959134,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,8,8,100,8,200,20,0.005292992825636296,0.002688591999798498,0.0005290411690085272,0.010168547716354642,1.0,0.003283824745530659,0.005987279936569614
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,100,8,200,20,0.0030560761326765247,0.0011728225454712066,0.0006924601333747028,0.005124008756836701,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,8,8,200,8,400,20,0.0056787069066665755,0.0026983429585383197,0.0017969375585825636,0.010802139834480667,1.0,0.0035895207739589574,0.006759691417864826
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,200,8,400,20,0.003803306352050504,0.0012584721852119225,0.0016954467560355022,0.005968663014832563,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,8,8,400,8,800,20,0.0050107541175826,0.0025816526592576813,0.00023750469097163444,0.008776548552266915,0.95,0.0034458079713327685,0.006658034745635653
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,400,8,800,20,0.004319123604507981,0.0012085494345876783,0.0022995409047462723,0.006301224522119859,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,8,8,800,8,1600,20,0.005682690291071289,0.0019329143825393717,0.00204335922491335,0.008849589958646811,1.0,0.003936836993611371,0.006917889053489105
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,800,8,1600,20,0.00441187962615804,0.001162707187350626,0.0025345859651746457,0.006808359650852413,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,16,16,100,16,200,20,0.00683478822360129,0.0024585259260275025,0.002959220472463867,0.011472038420677821,1.0,0.0047317598235368805,0.0080916870825912
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,100,16,200,20,0.004383167897123326,0.0008704561403406105,0.002857550860291939,0.005933568176835463,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,16,16,200,16,400,20,0.004896078789216769,0.001924360281099923,0.0018583977847730243,0.007965531347719379,1.0,0.0032055490414688876,0.005866669678633682
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,200,16,400,20,0.0035351904229268213,0.0010918030155175882,0.0018316251718506539,0.00550601656390732,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,16,16,400,16,800,20,0.005971005768074239,0.0018691077225923597,0.003052090814047333,0.009054787707186797,1.0,0.004479918868552406,0.007419249361458263
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,400,16,800,20,0.004861373067417239,0.000933811523621983,0.0031818184282420285,0.00661332453775135,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,16,16,800,16,1600,20,0.006990548019032927,0.0017794598820588942,0.0036843208637618264,0.010120641203039614,1.0,0.005643434107999092,0.008644821353341775
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,800,16,1600,20,0.005598997240751506,0.0010031749276692712,0.004222899395788339,0.007267236509221361,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,32,32,100,32,200,20,0.006510519852168014,0.002308890474704176,0.0030703091665564494,0.011429839407213671,1.0,0.004430338692362615,0.00783133405398895
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,100,32,200,20,0.00450710394471767,0.0011779095338572006,0.002773698526501307,0.006674629822953464,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,32,32,200,32,400,20,0.0041140274189710255,0.0015815483999577803,0.0022071404154080454,0.007271739471778104,1.0,0.0027149349923838847,0.0051043394358036434
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,200,32,400,20,0.0041417835602736595,0.0009946266289867728,0.0025987961620399305,0.006022856519341674,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,32,32,400,32,800,20,0.007185383558407804,0.0012150116008295244,0.005275590503390229,0.0092209548051895,1.0,0.00555528288170408,0.008548641940612112
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,400,32,800,20,0.0059812436438345055,0.0007491926840139453,0.004619503524198158,0.00718142365148272,1.0,,
xgboost,fine,macro_f1,matched_cell_doubling,patient_budget,32,32,800,32,1600,20,0.007973142924082932,0.001708822491281096,0.005698643614090537,0.011230520384604785,1.0,0.005907153557227062,0.009463592619446633
xgboost,fine,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,800,32,1600,20,0.005925667767773394,0.0009233097044280858,0.004349451990720991,0.007127094609720703,1.0,,
