seed,patient_budget,cell_cap,model,task,accuracy,macro_f1,balanced_accuracy,patient_balanced_accuracy,patient_balanced_macro_f1,patient_balanced_balanced_accuracy,mean_patient_macro_f1,exact_path_accuracy,root_excluded_hierarchical_f1,subtype_tree_distance,mean_observed_training_classes_across_folds,min_observed_training_classes_across_folds,n_outer_folds,n_test_patients,n_test_cells
5,32,400,logistic_regression,coarse,0.36676045904829296,0.2992575834446013,0.3446767358410653,0.3799723655998303,0.2986259008788027,0.3387323851609865,0.26771986037245465,0.09638411020696976,0.25450949716964444,2.9039337519900936,5.0,5,5,40,361792
5,32,400,logistic_regression,fine,0.14225853529099594,0.09703410514488667,0.12883899605904658,0.14684296729386848,0.0933008328986535,0.12696717880822006,0.05470747580709852,0.09638411020696976,0.25450949716964444,2.9039337519900936,26.8,26,5,40,361792
5,32,400,xgboost,coarse,0.4998839111975942,0.2938398460589575,0.3023045896539135,0.5140216164558858,0.29818136674876594,0.30414205322262317,0.27084149655975326,0.20918096585883603,0.40048011011852114,2.4757650804882365,5.0,5,5,40,361792
5,32,400,xgboost,fine,0.3010763090394481,0.10163582268982198,0.10618700914982586,0.31503856190247975,0.10013396924106843,0.10271642729646493,0.058861181697418184,0.20918096585883603,0.40048011011852114,2.4757650804882365,26.8,26,5,40,361792
6,32,400,logistic_regression,coarse,0.36993908101892803,0.3024725512352785,0.35090745093931475,0.37851119481148443,0.29920877775404725,0.34195498219298714,0.26816844503598447,0.09653336723863436,0.2544832389881479,2.9319000972934726,5.0,5,5,40,361792
6,32,400,logistic_regression,fine,0.13902739695736777,0.09424863387352062,0.12534056119098563,0.14458051383407566,0.09037693297637459,0.12263786394099496,0.052701565490548476,0.09653336723863436,0.2544832389881479,2.9319000972934726,27.0,27,5,40,361792
6,32,400,xgboost,coarse,0.5011470679285335,0.2941970484333078,0.3020613661599252,0.5145048640072983,0.29907837329484294,0.30407374605051335,0.27086073812218103,0.21194774898284097,0.4021481956483283,2.4752675570493543,5.0,5,5,40,361792
6,32,400,xgboost,fine,0.3031493233681231,0.09928872012709622,0.10381208009176837,0.31690538179237704,0.09639028243476896,0.0998173001844137,0.05857427132460151,0.21194774898284097,0.4021481956483283,2.4752675570493543,27.0,27,5,40,361792
7,32,400,logistic_regression,coarse,0.3645713559172121,0.29766681938989803,0.346224127620521,0.3776338046963774,0.29758908069304335,0.34056594575360155,0.2657858476758756,0.09695626216168406,0.2529892866619494,2.914630505926057,5.0,5,5,40,361792
7,32,400,logistic_regression,fine,0.1414072174066867,0.09518339742736684,0.1249196780052587,0.1465955749284968,0.09125000621000917,0.1218665689525385,0.05413063509187042,0.09695626216168406,0.2529892866619494,2.914630505926057,26.6,26,5,40,361792
7,32,400,xgboost,coarse,0.4938362373960729,0.29177823585561447,0.30072647816534215,0.5075646715258613,0.29652817281445076,0.3022279152520845,0.268405443018933,0.20717152396957367,0.39803809923934197,2.494366929064214,5.0,5,5,40,361792
7,32,400,xgboost,fine,0.30223996108261103,0.09812680351472852,0.10438545682415167,0.31583130982067403,0.0963022245164843,0.1011159007399563,0.05744292141517802,0.20717152396957367,0.39803809923934197,2.494366929064214,26.6,26,5,40,361792
8,32,400,logistic_regression,coarse,0.3643060100831417,0.2991959303447836,0.35173215590885176,0.3778352251975414,0.298660886048069,0.34423895059518483,0.265806303193405,0.09786009640898638,0.25231348399080133,2.9171623474261454,5.0,5,5,40,361792
8,32,400,logistic_regression,fine,0.140320957898461,0.09524334664049267,0.12594267691346872,0.14599738724697725,0.09091024857891343,0.12288546470590539,0.053872227608004274,0.09786009640898638,0.25231348399080133,2.9171623474261454,26.8,26,5,40,361792
8,32,400,xgboost,coarse,0.49755660711126837,0.29219312846812173,0.300432868921546,0.5114286865110085,0.296658813985315,0.3017076627181834,0.2687871272702191,0.21252542897576507,0.3976165863258447,2.4975344949584293,5.0,5,5,40,361792
8,32,400,xgboost,fine,0.297676565540421,0.10062371317060746,0.10386648698662544,0.31311610223492325,0.09874278293497087,0.10036302867540862,0.058086672303107934,0.21252542897576507,0.3976165863258447,2.4975344949584293,26.8,26,5,40,361792
9,32,400,logistic_regression,coarse,0.3657460640367946,0.29921357738145027,0.34604113359921607,0.3794473346783801,0.2990603047352989,0.3399713218518308,0.26655598653274726,0.09588105872987794,0.252502819299487,2.913325888908544,5.0,5,5,40,361792
9,32,400,logistic_regression,fine,0.13925957456217938,0.0967704123159461,0.12874850132061863,0.1442863024518505,0.092279677564002,0.1250365442330611,0.05329069399395229,0.09588105872987794,0.252502819299487,2.913325888908544,26.8,26,5,40,361792
