outer_fold,seed,patient_budget,cell_cap,task,class_index,class_name,training_patient_count,training_cell_count,observed_in_training
0,12,8,100,fine,9,CD4 Monocyte-4,2,2,True
0,12,8,100,fine,10,CD56 NK,6,40,True
0,12,8,100,fine,11,CD8 + CTL-1,4,9,True
0,12,8,100,fine,12,CD8 + CTL-2,2,4,True
0,12,8,100,fine,13,CD8 + CTL-3,2,4,True
0,12,8,100,fine,14,CD8 Tem-1,8,100,True
0,12,8,100,fine,15,CD8 Tem-2,6,18,True
0,12,8,100,fine,16,Cycling T,5,10,True
0,12,8,100,fine,17,Erythrocyte,0,0,False
0,12,8,100,fine,18,GCB,1,3,True
0,12,8,100,fine,19,Memory B-1,8,66,True
0,12,8,100,fine,20,Memory B-2,2,5,True
0,12,8,100,fine,21,Naive T,7,20,True
0,12,8,100,fine,22,Plasma,5,9,True
0,12,8,100,fine,23,Tcm,0,0,False
0,12,8,100,fine,24,cDC2,6,16,True
0,12,8,100,fine,25,pDC,2,5,True
0,12,8,100,fine,26,platelet,1,1,True
0,13,8,100,coarse,0,B,8,71,True
0,13,8,100,coarse,1,Myeloid,8,139,True
0,13,8,100,coarse,2,NK,8,223,True
0,13,8,100,coarse,3,Other,1,1,True
0,13,8,100,coarse,4,T,8,366,True
0,13,8,100,fine,0,Atypical Memory B,2,2,True
0,13,8,100,fine,1,CD14 Monocyte-1,7,49,True
0,13,8,100,fine,2,CD14 Monocyte-2,4,14,True
0,13,8,100,fine,3,CD14 Monocyte-3,2,5,True
0,13,8,100,fine,4,CD16 Monocyte-1,8,39,True
0,13,8,100,fine,5,CD16 Monocyte-2,5,9,True
0,13,8,100,fine,6,CD16 NK,8,170,True
0,13,8,100,fine,7,CD4 + Tcm-1,8,187,True
0,13,8,100,fine,8,CD4 + Tcm-2,5,25,True
0,13,8,100,fine,9,CD4 Monocyte-4,3,4,True
0,13,8,100,fine,10,CD56 NK,6,53,True
0,13,8,100,fine,11,CD8 + CTL-1,2,17,True
0,13,8,100,fine,12,CD8 + CTL-2,0,0,False
0,13,8,100,fine,13,CD8 + CTL-3,3,10,True
0,13,8,100,fine,14,CD8 Tem-1,7,73,True
0,13,8,100,fine,15,CD8 Tem-2,5,10,True
0,13,8,100,fine,16,Cycling T,5,10,True
0,13,8,100,fine,17,Erythrocyte,0,0,False
0,13,8,100,fine,18,GCB,1,1,True
0,13,8,100,fine,19,Memory B-1,8,58,True
0,13,8,100,fine,20,Memory B-2,1,1,True
0,13,8,100,fine,21,Naive T,5,32,True
0,13,8,100,fine,22,Plasma,6,9,True
0,13,8,100,fine,23,Tcm,1,2,True
0,13,8,100,fine,24,cDC2,5,15,True
0,13,8,100,fine,25,pDC,4,4,True
0,13,8,100,fine,26,platelet,1,1,True
0,14,8,100,coarse,0,B,7,72,True
0,14,8,100,coarse,1,Myeloid,8,171,True
0,14,8,100,coarse,2,NK,8,214,True
0,14,8,100,coarse,3,Other,1,3,True
0,14,8,100,coarse,4,T,8,340,True
0,14,8,100,fine,0,Atypical Memory B,1,1,True
0,14,8,100,fine,1,CD14 Monocyte-1,7,81,True
0,14,8,100,fine,2,CD14 Monocyte-2,4,10,True
0,14,8,100,fine,3,CD14 Monocyte-3,1,2,True
0,14,8,100,fine,4,CD16 Monocyte-1,8,37,True
0,14,8,100,fine,5,CD16 Monocyte-2,3,9,True
0,14,8,100,fine,6,CD16 NK,8,166,True
0,14,8,100,fine,7,CD4 + Tcm-1,8,196,True
0,14,8,100,fine,8,CD4 + Tcm-2,4,10,True
0,14,8,100,fine,9,CD4 Monocyte-4,1,2,True
0,14,8,100,fine,10,CD56 NK,8,48,True
0,14,8,100,fine,11,CD8 + CTL-1,2,5,True
0,14,8,100,fine,12,CD8 + CTL-2,1,6,True
0,14,8,100,fine,13,CD8 + CTL-3,1,2,True
0,14,8,100,fine,14,CD8 Tem-1,6,85,True
0,14,8,100,fine,15,CD8 Tem-2,6,14,True
0,14,8,100,fine,16,Cycling T,5,6,True
0,14,8,100,fine,17,Erythrocyte,0,0,False
0,14,8,100,fine,18,GCB,2,2,True
0,14,8,100,fine,19,Memory B-1,7,66,True
0,14,8,100,fine,20,Memory B-2,0,0,False
0,14,8,100,fine,21,Naive T,4,14,True
0,14,8,100,fine,22,Plasma,2,3,True
0,14,8,100,fine,23,Tcm,2,2,True
0,14,8,100,fine,24,cDC2,7,25,True
0,14,8,100,fine,25,pDC,4,5,True
0,14,8,100,fine,26,platelet,1,3,True
0,15,8,100,coarse,0,B,7,41,True
0,15,8,100,coarse,1,Myeloid,8,155,True
0,15,8,100,coarse,2,NK,8,242,True
0,15,8,100,coarse,3,Other,0,0,False
0,15,8,100,coarse,4,T,8,362,True
0,15,8,100,fine,0,Atypical Memory B,0,0,False
0,15,8,100,fine,1,CD14 Monocyte-1,7,62,True
0,15,8,100,fine,2,CD14 Monocyte-2,3,3,True
0,15,8,100,fine,3,CD14 Monocyte-3,2,6,True
0,15,8,100,fine,4,CD16 Monocyte-1,7,43,True
0,15,8,100,fine,5,CD16 Monocyte-2,7,10,True
0,15,8,100,fine,6,CD16 NK,8,190,True
0,15,8,100,fine,7,CD4 + Tcm-1,8,213,True
0,15,8,100,fine,8,CD4 + Tcm-2,2,13,True
0,15,8,100,fine,9,CD4 Monocyte-4,0,0,False
0,15,8,100,fine,10,CD56 NK,3,52,True
