model,seed,scope,patient,cells,correct,cross,within,oracle_correct,fixed_mass,cross_among_errors,cross_among_errors_n,repair_among_cross,repair_among_cross_n,fine_cross_given_coarse_correct,fine_cross_given_coarse_correct_n,fine_cross_given_coarse_wrong,fine_cross_given_coarse_wrong_n
cascade,17,1,CRC25,2612,0.5513016845329249,0.021822358346094948,0.4268759571209801,0.55895865237366,0.007656967840735069,0.04863481228668942,1172,0.3508771929824561,57,0.008550330353672756,2573,0.8974358974358975,39
cascade,17,1,GC28_P_cDNA,2914,0.4835277968428277,0.2010981468771448,0.31537405628002746,0.5583390528483184,0.07481125600549074,0.3893687707641196,1505,0.3720136518771331,586,0.03696013289036545,2408,0.9822134387351779,506
cascade,17,1,GC29_P_cDNA,2010,0.26119402985074625,0.5706467661691542,0.1681592039800995,0.5064676616915423,0.245273631840796,0.7723905723905724,1485,0.42981691368788144,1147,0.08297413793103449,928,0.988909426987061,1082
cascade,17,1,GC2_P_cDNA,1331,0.07663410969196092,0.8812922614575507,0.042073628850488355,0.3275732531930879,0.25093914350112695,0.9544344995931652,1229,0.2847399829497016,1173,0.16939890710382513,183,0.9947735191637631,1148
cascade,17,1,GC30_P_cDNA,2289,0.07121013543031891,0.8597640891218873,0.0690257754477938,0.40454346876365227,0.3333333333333333,0.9256820319849483,2126,0.3877032520325203,1968,0.2641509433962264,424,0.9951742627345844,1865
cascade,17,1,GC31_P_cDNA,1645,0.23161094224924011,0.44376899696048633,0.32462006079027356,0.39270516717325227,0.16109422492401215,0.5775316455696202,1264,0.363013698630137,730,0.08450704225352113,994,0.9923195084485407,651
cascade,17,1,GC32_P_cDNA,1335,0.39176029962546816,0.08089887640449438,0.5273408239700375,0.40898876404494383,0.017228464419475654,0.1330049261083744,812,0.21296296296296297,108,0.0315955766192733,1266,0.9855072463768116,69
cascade,17,1,GC36_P_cDNA,1385,0.17472924187725633,0.6476534296028881,0.1776173285198556,0.40938628158844764,0.23465703971119134,0.7847769028871391,1143,0.36231884057971014,897,0.23742138364779874,636,0.9959946595460614,749
cascade,17,1,HCC-1,1749,0.5437392795883362,0.12407089765580331,0.3321898227558605,0.5894797026872498,0.045740423098913664,0.2719298245614035,798,0.3686635944700461,217,0.014819587628865979,1552,0.9847715736040609,197
cascade,17,1,HCC-2-1_1,2075,0.49301204819277106,0.24240963855421688,0.26457831325301207,0.6062650602409638,0.11325301204819277,0.4781368821292776,1052,0.4671968190854871,503,0.03916768665850673,1634,0.9954648526077098,441
cascade,17,1,HCC-2-2,1981,0.5759717314487632,0.10550227158001009,0.31852599697122663,0.6239273094396769,0.04795557799091368,0.2488095238095238,840,0.45454545454545453,209,0.016102165463631316,1801,1.0,180
cascade,17,1,HCC-22,172,0.13372093023255813,0.7848837209302325,0.08139534883720931,0.7209302325581395,0.5872093023255814,0.9060402684563759,149,0.7481481481481481,135,0.16666666666666666,36,0.9485294117647058,136
cascade,17,1,HCC-24,143,0.0979020979020979,0.8531468531468531,0.04895104895104895,0.6993006993006993,0.6013986013986014,0.9457364341085271,129,0.7049180327868853,122,0.5434782608695652,46,1.0,97
cascade,17,1,HCC-3-1_2,1370,0.3854014598540146,0.34963503649635036,0.26496350364963506,0.5678832116788322,0.18248175182481752,0.5688836104513064,842,0.5219206680584552,479,0.05714285714285714,945,1.0,425
cascade,17,1,HCC-3-2_1,1443,0.4781704781704782,0.17186417186417186,0.34996534996534995,0.5703395703395704,0.09216909216909216,0.3293492695883134,753,0.5362903225806451,248,0.02457002457002457,1221,0.9819819819819819,222
cascade,17,1,PBMC-1,2920,0.47054794520547943,0.09794520547945205,0.4315068493150685,0.5041095890410959,0.03356164383561644,0.18499353169469598,1546,0.34265734265734266,286,0.01615933859451334,2661,0.9382239382239382,259
cascade,17,1,PBMC-2,2459,0.5534770231801546,0.07970719804798698,0.3668157787718585,0.5790971939812932,0.025620170801138674,0.1785063752276867,1098,0.32142857142857145,196,0.007095343680709534,2255,0.8823529411764706,204
cascade,17,1,PBMC-3,3357,0.2460530235329163,0.5850461721775395,0.16890080428954424,0.5117664581471552,0.2657134346142389,0.7759778743579613,2531,0.45417515274949083,1964,0.11010362694300518,1544,0.9895201323772752,1813
cascade,17,1,PBMC-4,3132,0.28192848020434225,0.37484035759897827,0.34323116219667943,0.41219667943805877,0.13026819923371646,0.5220097821253891,2249,0.3475298126064736,1174,0.04034729315628192,1958,0.9327086882453152,1174
cascade,17,1,PBMC-5,2640,0.43977272727272726,0.17613636363636365,0.3840909090909091,0.5106060606060606,0.07083333333333333,0.3144016227180527,1479,0.4021505376344086,465,0.013425925925925926,2160,0.9083333333333333,480
cascade,17,1,PBMC-6,1826,0.4222343921139102,0.22289156626506024,0.3548740416210296,0.5076670317634173,0.08543263964950712,0.385781990521327,1055,0.3832923832923833,407,0.035196687370600416,1449,0.9442970822281167,377
cascade,17,1,PC-1,3065,0.1862969004893964,0.6548123980424143,0.15889070146818923,0.4704730831973899,0.2841761827079935,0.8047313552526063,2494,0.43398106626806177,2007,0.17854346123727485,1277,0.9949664429530202,1788
cascade,17,1,PC-2,338,0.08284023668639054,0.8165680473372781,0.10059171597633136,0.3254437869822485,0.24260355029585798,0.8903225806451613,310,0.2971014492753623,276,0.27058823529411763,85,1.0,253
cascade,17,1,PC-3,1027,0.40311587147030187,0.186952288218111,0.40993184031158714,0.47030185004868547,0.06718597857838364,0.3132137030995106,613,0.359375,192,0.053409090909090906,880,0.9863945578231292,147
cascade,17,1,PC-4,761,0.0735873850197109,0.8515111695137977,0.07490144546649145,0.4231274638633377,0.3495400788436268,0.9191489361702128,705,0.4104938271604938,648,0.16101694915254236,118,0.9782270606531882,643
cascade,17,1,PC-5,1203,0.34746467165419787,0.26433915211970077,0.3881961762261014,0.4106400665004156,0.06317539484621779,0.4050955414012739,785,0.2389937106918239,318,0.06256627783669141,943,0.9961538461538462,260
cascade,17,1,PC-6,3500,0.34085714285714286,0.332,0.3271428571428571,0.48742857142857143,0.14657142857142857,0.5036844386649328,2307,0.4414802065404475,1162,0.11465451784358391,2634,0.9930715935334873,866
cascade,17,1,PRZ1,1039,0.19056785370548604,0.6256015399422522,0.18383060635226178,0.4359961501443696,0.24542829643888353,0.7728894173602854,841,0.3923076923076923,650,0.14666666666666667,450,0.9915110356536503,589
cascade,17,1,PRZ2,1461,0.17248459958932238,0.6632443531827515,0.16427104722792607,0.42573579739904177,0.2532511978097194,0.8014888337468983,1209,0.38183694530443757,969,0.19540229885057472,609,0.9976525821596244,852
cascade,17,1,PRZ3,1841,0.3269961977186312,0.31993481803367735,0.35306898424769145,0.4600760456273764,0.13307984790874525,0.47538337368845845,1239,0.4159592529711375,589,0.07737656595431099,1357,1.0,484
cascade,17,1,PRZ4,349,0.12034383954154727,0.7621776504297995,0.1174785100286533,0.38108882521489973,0.2607449856733524,0.8664495114006515,307,0.34210526315789475,266,0.06896551724137931,87,0.9923664122137404,262
cascade,17,1,PRZ5,2563,0.03823644166991806,0.944596176355833,0.017167381974248927,0.43776824034334766,0.3995317986734296,0.9821501014198782,2465,0.42296571664601407,2421,0.21951219512195122,164,0.9941642350979575,2399
cascade,17,1,PRZ6,2227,0.4369106421194432,0.28917826672653796,0.27391109115401885,0.5671306690615178,0.13022002694207455,0.5135566188197768,1254,0.4503105590062112,644,0.017845761631612493,1569,0.9361702127659575,658
cascade,17,2,CRC11,1603,0.07735495945102933,0.9226450405489707,0.0,0.9806612601372426,0.9033063006862133,1.0,1479,0.9790398918187965,1479,0.0,26,0.937856689917565,1577
cascade,17,2,CRC13,1356,0.05457227138643068,0.9454277286135693,0.0,0.9896755162241888,0.9351032448377581,1.0,1282,0.9890795631825273,1282,0.0,8,0.9510385756676558,1348
cascade,17,2,CRC16,2359,0.602797795676134,0.22891055532005086,0.16829164900381519,0.7058075455701568,0.1030097498940229,0.576307363927428,937,0.45,540,0.036337209302325583,1376,0.49847405900305186,983
cascade,17,2,CRC17,2313,0.29442282749675747,0.6156506701253783,0.08992650237786425,0.6826632079550368,0.3882403804582793,0.8725490196078431,1632,0.6306179775280899,1424,0.08396946564885496,524,0.7713806595863612,1789
cascade,17,2,CRC22,762,0.3989501312335958,0.6010498687664042,0.0,0.9973753280839895,0.5984251968503937,1.0,458,0.9956331877729258,458,0.0,142,0.7387096774193549,620
cascade,17,2,CRC23,2384,0.5075503355704698,0.4836409395973154,0.008808724832214765,0.9848993288590604,0.4773489932885906,0.9821124361158433,1174,0.986990459670425,1153,0.06082289803220036,1118,0.8570300157977883,1266
cascade,17,2,CRC24,3061,0.2188827180659915,0.779483828814113,0.001633453119895459,0.9895459000326691,0.7706631819666776,0.9979088247595148,2391,0.9886839899413243,2386,0.0,307,0.8663761801016703,2754
cascade,17,2,CRC25,1013,0.3079960513326752,0.6692991115498519,0.022704837117472853,0.8963474827245804,0.5883514313919053,0.9671897289586305,701,0.8790560471976401,678,0.0,156,0.7911318553092183,857
cascade,17,2,GC28_P_cDNA,1140,0.25,0.7315789473684211,0.018421052631578946,0.9236842105263158,0.6736842105263158,0.9754385964912281,855,0.920863309352518,834,0.0,31,0.7520288548241659,1109
cascade,17,2,GC29_P_cDNA,1291,0.17195972114639815,0.820294345468629,0.0077459333849728895,0.9512006196746708,0.7792408985282726,0.990645463049579,1069,0.9499527856468366,1059,0.0,24,0.8358326756116812,1267
cascade,17,2,GC2_P_cDNA,551,0.22686025408348456,0.7586206896551724,0.014519056261343012,0.9092558983666061,0.6823956442831216,0.9812206572769953,426,0.8995215311004785,418,0.0,24,0.793168880455408,527
cascade,17,2,GC30_P_cDNA,1644,0.22931873479318735,0.7098540145985401,0.06082725060827251,0.8929440389294404,0.6636253041362531,0.9210734017363852,1267,0.9348757497857755,1167,0.0,206,0.8115438108484005,1438
cascade,17,2,GC31_P_cDNA,1059,0.20396600566572237,0.7837582625118036,0.012275731822474031,0.9423984891406988,0.7384324834749764,0.9845788849347569,843,0.9421686746987952,830,,0,0.7837582625118036,1059
cascade,17,2,GC32_P_cDNA,1301,0.042275172943889314,0.9538816295157571,0.003843197540353574,0.9323597232897771,0.8900845503458877,0.9959871589085072,1246,0.9331184528605962,1241,0.0,5,0.9575617283950617,1296
cascade,17,2,GC36_P_cDNA,1711,0.04032729398012858,0.9561659848042081,0.0035067212156633548,0.9362945645821157,0.8959672706019871,0.9963459196102314,1642,0.937041564792176,1636,0.0,11,0.9623529411764706,1700
cascade,17,2,HCC-1,1885,0.5045092838196287,0.4610079575596817,0.034482758620689655,0.9278514588859417,0.423342175066313,0.930406852248394,934,0.9182968929804373,869,0.009828009828009828,814,0.803921568627451,1071
cascade,17,2,HCC-2-1_1,2190,0.8255707762557077,0.11552511415525114,0.0589041095890411,0.9264840182648402,0.10091324200913242,0.662303664921466,382,0.8735177865612648,253,0.004191114836546521,1193,0.24874623871614845,997
cascade,17,2,HCC-2-2,2281,0.6028057869355545,0.36168347216133273,0.03551074090311267,0.9302937308198159,0.3274879438842613,0.9105960264900662,906,0.9054545454545454,825,0.0017793594306049821,562,0.47934845840605,1719
cascade,17,2,HCC-22,2305,0.196529284164859,0.7887201735357917,0.01475054229934924,0.9388286334056399,0.7422993492407809,0.9816414686825053,1852,0.9411441144114412,1818,0.016129032258064516,124,0.8326455754241173,2181
cascade,17,2,HCC-24,1825,0.4378082191780822,0.5336986301369863,0.028493150684931506,0.936986301369863,0.49917808219178084,0.949317738791423,1026,0.9353182751540041,974,0.032520325203252036,738,0.8739650413983441,1087
cascade,17,2,HCC-3-1_2,2625,0.638095238095238,0.3001904761904762,0.061714285714285715,0.8902857142857142,0.2521904761904762,0.8294736842105264,950,0.8401015228426396,788,0.0743427017225748,1103,0.46386333771353483,1522
cascade,17,2,HCC-3-2_1,2722,0.7773695811903012,0.15429831006612785,0.0683321087435709,0.9074210139603233,0.13005143277002204,0.693069306930693,606,0.8428571428571429,420,0.003981797497155859,1758,0.4284232365145228,964
cascade,17,2,PBMC-1,6154,0.4127396815079623,0.5201494962625934,0.06711082222944427,0.8776405589860253,0.464900877478063,0.8857221914775871,3614,0.8937831927522649,3201,0.002347417840375587,426,0.5586592178770949,5728
cascade,17,2,PBMC-2,4070,0.17936117936117937,0.7955773955773956,0.02506142506142506,0.8732186732186732,0.6938574938574938,0.9694610778443113,3340,0.8721432983323039,3238,0.0,171,0.8304693511156707,3899
cascade,17,2,PBMC-3,4904,0.8811174551386624,0.01896411092985318,0.0999184339314845,0.8945758564437194,0.013458401305057096,0.1595197255574614,583,0.7096774193548387,93,0.00023348120476301658,4283,0.14814814814814814,621
cascade,17,2,PBMC-4,6989,0.8112748604950637,0.10802689941336385,0.08069824009157248,0.9072828730862784,0.09600801259121476,0.5724033358605004,1319,0.8887417218543047,755,0.0022185246810870773,3606,0.2208099320130062,3383
cascade,17,2,PBMC-5,7266,0.49834847233691165,0.43875584916047344,0.06289567850261492,0.8728323699421965,0.3744838976052849,0.8746227709190673,3645,0.8535131744040151,3188,0.003990877993158495,1754,0.5771044992743106,5512
cascade,17,2,PBMC-6,4702,0.6931093151850276,0.22011909825606124,0.0867715865589111,0.8845172267120375,0.19140791152700978,0.7172557172557172,1443,0.8695652173913043,1035,0.0006872852233676976,1455,0.3184477979673545,3247
cascade,17,2,PC-1,4545,0.24818481848184817,0.7386138613861386,0.013201320132013201,0.9564356435643564,0.7082508250825083,0.9824407374890255,3417,0.9588918677390528,3357,0.0,296,0.7900682513532596,4249
cascade,17,2,PC-2,267,0.15355805243445692,0.846441947565543,0.0,0.9662921348314607,0.8127340823970037,1.0,226,0.9601769911504425,226,0.0,21,0.9186991869918699,246
cascade,17,2,PC-3,1145,0.08209606986899563,0.914410480349345,0.0034934497816593887,0.9493449781659389,0.8672489082969432,0.9961941008563273,1051,0.9484240687679083,1047,0.0,44,0.9509536784741145,1101
cascade,17,2,PC-4,597,0.5711892797319933,0.4053601340033501,0.023450586264656615,0.9514237855946399,0.38023450586264657,0.9453125,256,0.9380165289256198,242,0.0,146,0.5365853658536586,451
cascade,17,2,PC-5,584,0.023972602739726026,0.976027397260274,0.0,0.946917808219178,0.922945205479452,1.0,570,0.9456140350877194,570,0.0,5,0.9844559585492227,579
cascade,17,2,PC-6,734,0.07220708446866485,0.9237057220708447,0.004087193460490463,0.9155313351498637,0.8433242506811989,0.9955947136563876,681,0.9129793510324484,678,0.0,25,0.9562764456981664,709
cascade,17,2,PRZ1,1648,0.25,0.7141990291262136,0.035800970873786406,0.8240291262135923,0.5740291262135923,0.9522653721682848,1236,0.8037383177570093,1177,0.002898550724637681,345,0.9025326170376056,1303
cascade,17,2,PRZ2,1821,0.20647995606809447,0.7364085667215815,0.057111477210323995,0.7457440966501923,0.5392641405820977,0.9280276816608997,1445,0.732289336316182,1341,0.0,292,0.8770438194898627,1529
cascade,17,2,PRZ3,2390,0.5192468619246862,0.4393305439330544,0.04142259414225941,0.909205020920502,0.3899581589958159,0.9138381201044387,1149,0.8876190476190476,1050,0.03408210689388071,1291,0.9153776160145587,1099
cascade,17,2,PRZ4,1456,0.37774725274725274,0.5597527472527473,0.0625,0.8221153846153846,0.44436813186813184,0.8995584988962473,906,0.7938650306748466,815,0.010282776349614395,389,0.7600749765698219,1067
cascade,17,2,PRZ5,5532,0.3244757772957339,0.6400939985538684,0.035430224150397684,0.9023861171366594,0.5779103398409255,0.9475515119079475,3737,0.9028523016097147,3541,0.05242718446601942,1030,0.7745446468236339,4502
cascade,17,2,PRZ6,2764,0.23914616497829233,0.7387843704775687,0.02206946454413893,0.8965267727930536,0.6573806078147613,0.9709938183547313,2103,0.8898139079333987,2042,0.0030303030303030303,330,0.8385373870172556,2434
cascade,17,3,CRC11,17,0.0,1.0,0.0,0.9411764705882353,0.9411764705882353,1.0,17,0.9411764705882353,17,,0,1.0,17
cascade,17,3,CRC13,9,0.0,1.0,0.0,1.0,1.0,1.0,9,1.0,9,,0,1.0,9
cascade,17,3,CRC16,20,0.0,1.0,0.0,1.0,1.0,1.0,20,1.0,20,,0,1.0,20
cascade,17,3,CRC17,48,0.0,1.0,0.0,0.625,0.625,1.0,48,0.625,48,,0,1.0,48
cascade,17,3,CRC22,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
cascade,17,3,CRC23,9,0.0,1.0,0.0,1.0,1.0,1.0,9,1.0,9,,0,1.0,9
cascade,17,3,CRC24,3,0.0,1.0,0.0,1.0,1.0,1.0,3,1.0,3,,0,1.0,3
cascade,17,3,CRC25,37,0.0,1.0,0.0,1.0,1.0,1.0,37,1.0,37,,0,1.0,37
cascade,17,3,GC28_P_cDNA,14,0.0,1.0,0.0,1.0,1.0,1.0,14,1.0,14,,0,1.0,14
cascade,17,3,GC29_P_cDNA,15,0.0,1.0,0.0,1.0,1.0,1.0,15,1.0,15,,0,1.0,15
cascade,17,3,GC2_P_cDNA,1,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1,,0,1.0,1
cascade,17,3,GC30_P_cDNA,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
cascade,17,3,GC31_P_cDNA,20,0.0,1.0,0.0,1.0,1.0,1.0,20,1.0,20,,0,1.0,20
cascade,17,3,GC32_P_cDNA,6,0.0,1.0,0.0,1.0,1.0,1.0,6,1.0,6,,0,1.0,6
cascade,17,3,GC36_P_cDNA,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
cascade,17,3,HCC-1,10,0.0,1.0,0.0,1.0,1.0,1.0,10,1.0,10,,0,1.0,10
cascade,17,3,HCC-2-1_1,6,0.0,1.0,0.0,1.0,1.0,1.0,6,1.0,6,,0,1.0,6
cascade,17,3,HCC-2-2,19,0.0,1.0,0.0,1.0,1.0,1.0,19,1.0,19,,0,1.0,19
cascade,17,3,HCC-22,5,0.0,1.0,0.0,1.0,1.0,1.0,5,1.0,5,,0,1.0,5
cascade,17,3,HCC-3-1_2,13,0.0,1.0,0.0,1.0,1.0,1.0,13,1.0,13,,0,1.0,13
cascade,17,3,HCC-3-2_1,15,0.0,1.0,0.0,1.0,1.0,1.0,15,1.0,15,,0,1.0,15
cascade,17,3,PBMC-1,108,0.018518518518518517,0.9814814814814815,0.0,1.0,0.9814814814814815,1.0,106,1.0,106,,0,0.9814814814814815,108
cascade,17,3,PBMC-2,371,0.03234501347708895,0.967654986522911,0.0,0.9649595687331537,0.9326145552560647,1.0,359,0.9637883008356546,359,0.0,1,0.9702702702702702,370
cascade,17,3,PBMC-3,131,0.08396946564885496,0.916030534351145,0.0,0.9847328244274809,0.9007633587786259,1.0,120,0.9833333333333333,120,0.3333333333333333,6,0.944,125
cascade,17,3,PBMC-4,287,0.059233449477351915,0.9407665505226481,0.0,1.0,0.9407665505226481,1.0,270,1.0,270,0.07692307692307693,13,0.9817518248175182,274
cascade,17,3,PBMC-5,120,0.125,0.875,0.0,1.0,0.875,1.0,105,1.0,105,0.0,5,0.9130434782608695,115
cascade,17,3,PBMC-6,134,0.26865671641791045,0.7313432835820896,0.0,0.9925373134328358,0.7238805970149254,1.0,98,0.9897959183673469,98,0.0,20,0.8596491228070176,114
cascade,17,3,PC-1,98,0.0,1.0,0.0,1.0,1.0,1.0,98,1.0,98,,0,1.0,98
cascade,17,3,PC-2,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
cascade,17,3,PC-3,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
cascade,17,3,PC-5,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
cascade,17,3,PC-6,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
cascade,17,3,PRZ1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1,,0,1.0,1
cascade,17,3,PRZ2,4,0.0,1.0,0.0,1.0,1.0,1.0,4,1.0,4,,0,1.0,4
cascade,17,3,PRZ3,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
cascade,17,3,PRZ4,10,0.0,1.0,0.0,1.0,1.0,1.0,10,1.0,10,,0,1.0,10
cascade,17,3,PRZ5,14,0.07142857142857142,0.9285714285714286,0.0,1.0,0.9285714285714286,1.0,13,1.0,13,,0,0.9285714285714286,14
cascade,17,3,PRZ6,42,0.0,1.0,0.0,1.0,1.0,1.0,42,1.0,42,,0,1.0,42
cascade,17,4,CRC11,3220,0.5059006211180124,0.055590062111801244,0.43850931677018634,0.5391304347826087,0.03322981366459627,0.1125078566939032,1591,0.5977653631284916,179,0.048513302034428794,3195,0.96,25
cascade,17,4,CRC13,2601,0.6047673971549404,0.08842752787389466,0.30680507497116494,0.6608996539792388,0.05613225682429835,0.2237354085603113,1028,0.6347826086956522,230,0.023759015697921087,2357,0.7131147540983607,244
cascade,17,4,CRC16,3959,0.01944935589795403,0.642839100783026,0.33771154331902,0.0921949987370548,0.07274564283910079,0.6555899021123133,3882,0.1131630648330059,2545,0.4334995843724023,2406,0.9671603348358017,1553
cascade,17,4,CRC17,2750,0.09272727272727273,0.5425454545454546,0.36472727272727273,0.19054545454545455,0.09781818181818182,0.5979959919839679,2495,0.18029490616621985,1492,0.2015182884748102,1449,0.9223674096848578,1301
cascade,17,4,CRC22,3623,0.5150427822246757,0.2462048026497378,0.23875241512558654,0.6621584322384764,0.14711565001380073,0.5076835515082527,1757,0.5975336322869955,892,0.16671802773497688,3245,0.9285714285714286,378
cascade,17,4,CRC23,2883,0.42178286507110646,0.45091918140825527,0.12729795352063822,0.7332639611515782,0.31148109608047175,0.7798440311937612,1667,0.6907692307692308,1300,0.15223880597014924,1675,0.8650662251655629,1208
cascade,17,4,CRC24,2677,0.5726559581621218,0.16025401568920433,0.2670900261486739,0.6783713111692192,0.1057153530070975,0.375,1144,0.6596736596736597,429,0.10188527878058563,2493,0.9510869565217391,184
cascade,17,4,CRC25,3070,0.1006514657980456,0.8332247557003257,0.06612377850162866,0.5260586319218241,0.4254071661237785,0.9264759145237232,2761,0.5105551211884285,2558,0.36904761904761907,588,0.943190975020145,2482
cascade,17,4,GC28_P_cDNA,2915,0.41406518010291593,0.4027444253859348,0.18319039451114924,0.6576329331046312,0.24356775300171526,0.6873536299765808,1708,0.6047700170357752,1174,0.24846480869154464,2117,0.8120300751879699,798
cascade,17,4,GC29_P_cDNA,1576,0.45241116751269034,0.1598984771573604,0.3876903553299492,0.5114213197969543,0.05901015228426396,0.29200463499420626,863,0.36904761904761907,252,0.11517615176151762,1476,0.82,100
cascade,17,4,GC2_P_cDNA,2334,0.45329905741216797,0.1932305055698372,0.35347043701799485,0.5522707797772065,0.09897172236503857,0.35344827586206895,1276,0.5121951219512195,451,0.16747895436420027,2257,0.948051948051948,77
cascade,17,4,GC30_P_cDNA,2820,0.48829787234042554,0.22907801418439716,0.2826241134751773,0.6056737588652482,0.1173758865248227,0.44767844767844767,1443,0.5123839009287926,646,0.14291433146517213,2498,0.8975155279503105,322
cascade,17,4,GC31_P_cDNA,3440,0.49098837209302326,0.25552325581395346,0.2534883720930233,0.6459302325581395,0.15494186046511627,0.5019988577955454,1751,0.6063708759954494,879,0.18214402085369827,3069,0.862533692722372,371
cascade,17,4,GC32_P_cDNA,3824,0.35172594142259417,0.48640167364016734,0.1618723849372385,0.6419979079497908,0.29027196652719667,0.7503025413473174,2479,0.5967741935483871,1860,0.053126729385722195,1807,0.8745661874070402,2017
cascade,17,4,GC36_P_cDNA,3337,0.6224153431225652,0.04824692837878334,0.3293377284986515,0.6409949056038358,0.0185795624812706,0.12777777777777777,1260,0.38509316770186336,161,0.028535980148883373,3224,0.6106194690265486,113
cascade,17,4,HCC-1,3021,0.31247931148626285,0.5047997351870241,0.182720953326713,0.5590863952333665,0.2466070837471036,0.7342320654790563,2077,0.4885245901639344,1525,0.21210438645197113,1801,0.9368852459016394,1220
cascade,17,4,HCC-2-1_1,2442,0.13063063063063063,0.7886977886977887,0.08067158067158067,0.5954135954135954,0.46478296478296477,0.9072067828544512,2123,0.5893042575285566,1926,0.6464435146443515,1434,0.9910714285714286,1008
cascade,17,4,HCC-2-2,2589,0.2514484356894554,0.5631517960602549,0.1853997682502897,0.5577443028196215,0.3062958671301661,0.7523219814241486,1938,0.5438957475994513,1458,0.4631782945736434,2064,0.9561904761904761,525
cascade,17,4,HCC-22,3858,0.6044582685329186,0.1334888543286677,0.2620528771384137,0.6759979263867288,0.07153965785381027,0.33748361730013104,1526,0.5359223300970873,515,0.06509380329732803,3518,0.8411764705882353,340
cascade,17,4,HCC-24,4670,0.47623126338329763,0.32248394004282654,0.2012847965738758,0.6670235546038544,0.19079229122055674,0.615699100572363,2446,0.5916334661354582,1506,0.08125,3360,0.9412213740458015,1310
cascade,17,4,HCC-3-1_2,2988,0.2714190093708166,0.5605756358768407,0.1680053547523427,0.5689424364123159,0.2975234270414993,0.7694074414331649,2177,0.5307462686567164,1675,0.40397022332506205,2015,0.8848920863309353,973
cascade,17,4,HCC-3-2_1,2875,0.20069565217391305,0.7335652173913043,0.0657391304347826,0.6351304347826087,0.43443478260869567,0.9177545691906005,2298,0.5922238027501185,2109,0.47200566973777464,1411,0.985655737704918,1464
cascade,17,4,PBMC-1,10190,0.11344455348380765,0.5808635917566242,0.3056918547595682,0.2691854759568204,0.15574092247301274,0.6551914987823777,9034,0.2681196147997973,5919,0.4429235880398671,7525,0.9703564727954972,2665
cascade,17,4,PBMC-2,7284,0.13618890719384955,0.5421471718835804,0.32166392092257,0.2914607358594179,0.15527182866556838,0.6276223776223776,6292,0.2864016206634591,3949,0.273293306648877,4497,0.9759598134194475,2787
cascade,17,4,PBMC-3,10547,0.017445719161846972,0.9579027211529345,0.024651559685218545,0.3928131222148478,0.37536740305300087,0.974910740133166,10363,0.3918638028308423,10103,0.8159100374843815,2401,0.999754480726737,8146
cascade,17,4,PBMC-4,9607,0.04996356823149787,0.8494847507026126,0.10055168106588945,0.29624232330592276,0.2462787550744249,0.8941601840692451,9127,0.28991545153780174,8161,0.7417907769603446,5573,0.9982647496281606,4034
cascade,17,4,PBMC-5,7598,0.18412740194788102,0.44682811266122663,0.36904448539089235,0.32311134509081335,0.13898394314293236,0.5476689788675593,6199,0.3110456553755523,3395,0.3004521855635572,5971,0.984019668100799,1627
cascade,17,4,PBMC-6,7271,0.15458671434465684,0.593178379865218,0.25223490579012514,0.3475450419474625,0.19295832760280568,0.7016430779241907,6147,0.325295617899374,4313,0.4945188794153471,5747,0.9652230971128609,1524
cascade,17,4,PC-1,7456,0.40464055793991416,0.22880901287553648,0.36655042918454933,0.5677306866952789,0.1630901287553648,0.38432079297138994,4439,0.712778429073857,1706,0.155229746070133,6616,0.8083333333333333,840
cascade,17,4,PC-2,978,0.5316973415132924,0.0705521472392638,0.39775051124744376,0.5705521472392638,0.03885480572597137,0.15065502183406113,458,0.5507246376811594,69,0.0413135593220339,944,0.8823529411764706,34
cascade,17,4,PC-3,2310,0.43506493506493504,0.25757575757575757,0.30735930735930733,0.5800865800865801,0.14502164502164502,0.4559386973180077,1305,0.5630252100840336,595,0.038629283489096576,1605,0.7560283687943262,705
cascade,17,4,PC-4,570,0.38596491228070173,0.45263157894736844,0.16140350877192983,0.6929824561403509,0.30701754385964913,0.7371428571428571,350,0.6782945736434108,258,0.3131991051454139,447,0.959349593495935,123
cascade,17,4,PC-5,1972,0.4949290060851927,0.1191683569979716,0.3859026369168357,0.5664300202839757,0.07150101419878296,0.2359437751004016,996,0.6,235,0.011827321111768185,1691,0.7651245551601423,281
cascade,17,4,PC-6,2377,0.5380732015145141,0.15187210769877998,0.31005469078670594,0.6369373159444678,0.09886411442995373,0.32877959927140255,1098,0.6509695290858726,361,0.03950743971267317,1949,0.6635514018691588,428
