actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
16,13.45575501397252,2,4.102144105359912,12.275862068965518,1,xgboost,30,246887,6400,29,16,efe902f7ff6c11bd,8,success,fine,6400,1,18.769743815995753
32,2.2306999573484063,2,0.613561294041574,30.6,25,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,8,success,coarse,6400,0,4.050309435464442
32,13.44050071761012,2,4.793426059186459,21.896551724137932,1,xgboost,30,246887,6400,29,32,efe902f7ff6c11bd,8,success,fine,6400,1,19.43046486657113
8,2.138204740360379,2,0.6172697013244033,8.0,8,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,8,success,coarse,6400,0,3.969859590753913
8,13.281212535686791,2,4.050192231312394,6.413793103448276,1,xgboost,30,246887,6400,29,8,efe902f7ff6c11bd,8,success,fine,6400,1,18.520496261306107
16,2.4743107333779335,2,0.6132887965068221,16.0,16,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,9,success,coarse,6400,0,4.289337028749287
16,13.657713401131332,2,4.275378490798175,11.2,1,xgboost,30,246887,6400,30,16,efe902f7ff6c11bd,9,success,fine,6400,0,19.1693558935076
32,2.4050491666421294,2,0.6323886318132281,29.2,18,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,9,success,coarse,6400,0,4.242350406013429
32,15.87478858511895,2,4.081755302846432,20.066666666666666,1,xgboost,30,246887,6400,30,32,efe902f7ff6c11bd,9,success,fine,6400,0,21.15550404600799
8,2.3162567168474197,2,0.640428482554853,8.0,8,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,9,success,coarse,6400,0,4.15849993377924
8,13.796718501485884,2,4.178377534262836,5.933333333333334,1,xgboost,30,246887,6400,30,8,efe902f7ff6c11bd,9,success,fine,6400,0,19.18053450807929
16,2.476594690233469,3,0.6442993646487594,15.8,15,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,0,success,coarse,6400,0,4.466040726751089
16,13.32403896190226,3,3.884648270905018,12.428571428571429,1,xgboost,30,258098,6400,28,16,efe902f7ff6c11bd,0,success,fine,6400,2,18.542251174338162
32,2.422797386534512,3,0.6686854409053922,29.4,19,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,0,success,coarse,6400,0,4.4475216045975685
32,13.243226282298565,3,3.8916373113170266,22.821428571428573,1,xgboost,30,258098,6400,28,32,efe902f7ff6c11bd,0,success,fine,6400,2,18.465209933929145
8,2.622706077992916,3,0.6180147333070636,7.8,7,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,0,success,coarse,6400,0,4.731443454511464
8,12.870794934220612,3,4.001374211162329,6.5,1,xgboost,30,258098,6400,28,8,efe902f7ff6c11bd,0,success,fine,6400,2,18.174445159733295
16,2.6242345487698913,3,0.6424856279045343,15.6,14,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,1,success,coarse,6400,0,4.60870098695159
16,14.528498325496912,3,4.158775600604713,12.275862068965518,1,xgboost,30,258098,6400,29,16,efe902f7ff6c11bd,1,success,fine,6400,1,20.008883382193744
32,2.5185805400833488,3,0.6595337456092238,30.8,26,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,1,success,coarse,6400,0,4.561216474510729
32,15.253369628451765,3,4.199093632400036,21.896551724137932,1,xgboost,30,258098,6400,29,32,efe902f7ff6c11bd,1,success,fine,6400,1,20.839146565645933
8,2.3818075750023127,3,0.6464735167101026,7.8,7,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,1,success,coarse,6400,0,4.361337315291166
8,14.34946637134999,3,4.060140843503177,6.310344827586207,1,xgboost,30,258098,6400,29,8,efe902f7ff6c11bd,1,success,fine,6400,1,19.715883198194206
16,2.3212509881705046,3,0.6293798917904496,15.8,15,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,2,success,coarse,6400,0,4.2869449853897095
16,13.260269754566252,3,4.053108843974769,13.0,2,xgboost,30,258098,6400,27,16,efe902f7ff6c11bd,2,success,fine,6400,3,18.686389002949
32,2.4286793963983655,3,0.687678380869329,28.8,16,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,2,success,coarse,6400,0,4.49406535550952
32,14.16041215788573,3,3.9644943410530686,23.037037037037038,2,xgboost,30,258098,6400,27,32,efe902f7ff6c11bd,2,success,fine,6400,3,19.455370456911623
8,2.1217989567667246,3,0.5888344328850508,7.8,7,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,2,success,coarse,6400,0,4.065037487074733
8,13.30053664278239,3,4.383112715557218,6.703703703703703,1,xgboost,30,258098,6400,27,8,efe902f7ff6c11bd,2,success,fine,6400,3,19.040490195155144
16,2.4518736554309726,3,0.6196288531646132,15.8,15,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,3,success,coarse,6400,0,4.451940161176026
16,14.382794270291924,3,4.177096567116678,12.10344827586207,1,xgboost,30,258098,6400,29,16,efe902f7ff6c11bd,3,success,fine,6400,1,19.91854168381542
32,2.438119573518634,3,0.6744060972705483,29.8,21,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,3,success,coarse,6400,0,4.472754140384495
32,14.468286972492933,3,4.179424489848316,21.862068965517242,2,xgboost,30,258098,6400,29,32,efe902f7ff6c11bd,3,success,fine,6400,1,19.965404864400625
8,2.3270811066031456,3,0.6189035391435027,7.8,7,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,3,success,coarse,6400,0,4.276263267733157
8,13.618297991342843,3,4.15747435670346,6.275862068965517,1,xgboost,30,258098,6400,29,8,efe902f7ff6c11bd,3,success,fine,6400,1,19.094745749607682
16,2.3049610117450356,3,0.6318173296749592,15.4,13,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,4,success,coarse,6400,0,4.254324834793806
16,13.924789664335549,3,4.175777400843799,12.133333333333333,2,xgboost,30,258098,6400,30,16,efe902f7ff6c11bd,4,success,fine,6400,0,19.412916105240583
32,2.261247274465859,3,0.6414218405261636,29.6,20,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,4,success,coarse,6400,0,4.199893003329635
32,14.090945271775126,3,4.118056829087436,22.333333333333332,2,xgboost,30,258098,6400,30,32,efe902f7ff6c11bd,4,success,fine,6400,0,19.57948328834027
8,2.2964404271915555,3,0.6306696068495512,8.0,8,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,4,success,coarse,6400,0,4.271746418438852
8,13.653914016671479,3,4.1921340161934495,6.666666666666667,2,xgboost,30,258098,6400,30,8,efe902f7ff6c11bd,4,success,fine,6400,0,19.180005884729326
16,2.3732794439420104,3,0.6183709558099508,15.8,15,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,5,success,coarse,6400,0,4.367722120136023
16,14.12561447173357,3,4.024360557086766,12.0,2,xgboost,30,258098,6400,29,16,efe902f7ff6c11bd,5,success,fine,6400,1,19.465443338267505
32,2.43561880197376,3,0.7345459051430225,30.2,23,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,5,success,coarse,6400,0,4.53311191406101
32,13.893252685666084,3,3.9610275458544493,21.689655172413794,2,xgboost,30,258098,6400,29,32,efe902f7ff6c11bd,5,success,fine,6400,1,19.19931745622307
8,2.4411619724705815,3,0.6344234682619572,7.8,7,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,5,success,coarse,6400,0,4.385395429097116
8,13.593456156551838,3,3.993936371989548,6.551724137931035,2,xgboost,30,258098,6400,29,8,efe902f7ff6c11bd,5,success,fine,6400,1,18.86945880483836
16,2.6445914087817073,3,0.6178166074678302,15.0,11,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,6,success,coarse,6400,0,4.616344218142331
16,13.901763461530209,3,3.925032847560942,12.428571428571429,2,xgboost,30,258098,6400,28,16,efe902f7ff6c11bd,6,success,fine,6400,2,19.132171635515988
32,2.4177007572725415,3,0.6234924979507923,27.8,11,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,6,success,coarse,6400,0,4.3875868720933795
32,16.473880723118782,3,7.070146520622075,22.785714285714285,2,xgboost,30,258098,6400,28,32,efe902f7ff6c11bd,6,success,fine,6400,2,25.304625602439046
8,2.5132396137341857,3,0.6295272018760443,7.6,6,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,6,success,coarse,6400,0,4.486163942143321
8,13.585684799589217,3,3.8837678218260407,6.571428571428571,1,xgboost,30,258098,6400,28,8,efe902f7ff6c11bd,6,success,fine,6400,2,18.780401040799916
16,2.384902909398079,3,0.6403328059241176,15.8,15,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,7,success,coarse,6400,0,4.3643848318606615
16,16.205454962328076,3,4.849141258746386,12.142857142857142,2,xgboost,30,258098,6400,28,16,efe902f7ff6c11bd,7,success,fine,6400,2,22.492207971401513
32,2.505007461644709,3,0.6388558829203248,29.2,18,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,7,success,coarse,6400,0,4.505108390934765
32,16.014445145614445,3,4.6687288442626595,22.071428571428573,2,xgboost,30,258098,6400,28,32,efe902f7ff6c11bd,7,success,fine,6400,2,22.057996255345643
8,2.400840749964118,3,0.6150215081870556,8.0,8,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,7,success,coarse,6400,0,4.364524801261723
8,13.942542428150773,3,4.05732783768326,6.535714285714286,2,xgboost,30,258098,6400,28,8,efe902f7ff6c11bd,7,success,fine,6400,2,19.351145774126053
16,2.4357826681807637,3,0.6613912880420685,15.6,14,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,8,success,coarse,6400,0,4.4286137307062745
16,15.499394821934402,3,4.394968451932073,12.137931034482758,1,xgboost,30,258098,6400,29,16,efe902f7ff6c11bd,8,success,fine,6400,1,21.324291015043855
32,2.4861090928316116,3,0.6630218820646405,28.8,16,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,8,success,coarse,6400,0,4.5284384954720736
32,15.403776491992176,3,4.240285913459957,22.482758620689655,1,xgboost,30,258098,6400,29,32,efe902f7ff6c11bd,8,success,fine,6400,1,21.05079991184175
8,2.6029151240363717,3,0.6549393506720662,7.8,7,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,8,success,coarse,6400,0,4.606648474000394
8,17.65123237017542,3,5.379003228619695,6.344827586206897,1,xgboost,30,258098,6400,29,8,efe902f7ff6c11bd,8,success,fine,6400,1,24.384536501951516
16,2.5176089350134134,3,0.581535592675209,16.0,16,xgboost,5,258098,6400,5,16,efe902f7ff6c11bd,9,success,coarse,6400,0,4.430300519801676
16,14.334483552724123,3,4.483643054962158,12.857142857142858,1,xgboost,30,258098,6400,28,16,efe902f7ff6c11bd,9,success,fine,6400,2,20.154282812960446
32,2.3751985086128116,3,0.656815480440855,29.0,17,xgboost,5,258098,6400,5,32,efe902f7ff6c11bd,9,success,coarse,6400,0,4.4256130661815405
32,14.599171493202448,3,4.193533363752067,23.0,1,xgboost,30,258098,6400,28,32,efe902f7ff6c11bd,9,success,fine,6400,2,20.161613122560084
8,2.1931698471307755,3,0.5906826518476009,8.0,8,xgboost,5,258098,6400,5,8,efe902f7ff6c11bd,9,success,coarse,6400,0,4.146803591400385
8,14.812131044454873,3,4.0682627791538835,6.714285714285714,1,xgboost,30,258098,6400,28,8,efe902f7ff6c11bd,9,success,fine,6400,2,20.25965828448534
16,2.4777472596615553,4,0.6433800514787436,15.6,14,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,0,success,coarse,6400,0,4.399503544904292
16,13.580290124751627,4,3.7382156029343605,12.137931034482758,1,xgboost,30,238212,6400,29,16,efe902f7ff6c11bd,0,success,fine,6400,1,18.490629827603698
32,2.917893297970295,4,0.5832627881318331,28.6,15,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,0,success,coarse,6400,0,4.722041295841336
32,13.641844666562974,4,3.835934423841536,22.413793103448278,1,xgboost,30,238212,6400,29,32,efe902f7ff6c11bd,0,success,fine,6400,1,18.653078579343855
8,3.211393960751593,4,0.7006057100370526,7.8,7,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,0,success,coarse,6400,0,5.117934791371226
8,14.502734343521297,4,3.8327484782785177,6.344827586206897,1,xgboost,30,238212,6400,29,8,efe902f7ff6c11bd,0,success,fine,6400,1,19.537550401873887
16,2.572328087873757,4,0.5973840598016977,15.4,14,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,1,success,coarse,6400,0,4.402744832448661
16,13.29298537876457,4,3.8241024129092693,12.413793103448276,1,xgboost,30,238212,6400,29,16,efe902f7ff6c11bd,1,success,fine,6400,1,18.334016266278923
32,2.952589469961822,4,0.6332886833697557,29.8,22,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,1,success,coarse,6400,0,4.803351724520326
32,13.690151720307767,4,3.9252342162653804,22.517241379310345,1,xgboost,30,238212,6400,29,32,efe902f7ff6c11bd,1,success,fine,6400,1,18.802993963472545
8,2.473887431435287,4,0.5654575703665614,7.8,7,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,1,success,coarse,6400,0,4.279262509196997
8,14.147544275969267,4,3.956488650292158,6.586206896551724,1,xgboost,30,238212,6400,29,8,efe902f7ff6c11bd,1,success,fine,6400,1,19.30067792441696
16,2.415315984748304,4,0.5737278303131461,15.8,15,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,2,success,coarse,6400,0,4.194643967784941
16,13.197147847153246,4,3.8696273444220424,12.275862068965518,1,xgboost,30,238212,6400,29,16,efe902f7ff6c11bd,2,success,fine,6400,1,18.258468485437334
32,2.8665578104555607,4,0.6340316934511065,30.4,24,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,2,success,coarse,6400,0,4.692624875344336
32,14.88917138800025,4,3.8597250897437334,22.17241379310345,1,xgboost,30,238212,6400,29,32,efe902f7ff6c11bd,2,success,fine,6400,1,19.96414179354906
8,2.591473656706512,4,0.567889298312366,7.8,7,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,2,success,coarse,6400,0,4.373673004098237
8,13.589811121113598,4,3.7879716120660305,6.413793103448276,1,xgboost,30,238212,6400,29,8,efe902f7ff6c11bd,2,success,fine,6400,1,18.537357931025326
16,2.8064177744090557,4,0.5876575876027346,16.0,16,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,3,success,coarse,6400,0,4.59595516230911
16,14.359888819977641,4,3.752049003727734,12.821428571428571,2,xgboost,30,238212,6400,28,16,efe902f7ff6c11bd,3,success,fine,6400,2,19.30794291291386
32,2.759183444082737,4,0.6490820813924074,29.4,19,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,3,success,coarse,6400,0,4.630352968350053
32,14.123237447813153,4,3.769200759008527,23.142857142857142,2,xgboost,30,238212,6400,28,32,efe902f7ff6c11bd,3,success,fine,6400,2,19.064366277307272
8,2.8252497231587768,4,0.5539873261004686,8.0,8,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,3,success,coarse,6400,0,4.585905104875565
8,14.430774657987058,4,3.7742926636710763,6.678571428571429,2,xgboost,30,238212,6400,28,8,efe902f7ff6c11bd,3,success,fine,6400,2,19.36891256365925
16,2.7964643528684974,4,0.6207308256998658,16.0,16,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,4,success,coarse,6400,0,4.602251507341862
16,13.250665643252432,4,3.9191327998414636,11.793103448275861,1,xgboost,30,238212,6400,29,16,efe902f7ff6c11bd,4,success,fine,6400,1,18.337688478641212
32,2.6828899439424276,4,0.6019190959632397,29.4,19,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,4,success,coarse,6400,0,4.473904026672244
32,14.39303726516664,4,3.9075776981189847,21.896551724137932,1,xgboost,30,238212,6400,29,32,efe902f7ff6c11bd,4,success,fine,6400,1,19.489999684505165
8,2.8628258937969804,4,0.6052466323599219,8.0,8,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,4,success,coarse,6400,0,4.6476284470409155
8,14.026007349602878,4,3.933164555579424,6.103448275862069,1,xgboost,30,238212,6400,29,8,efe902f7ff6c11bd,4,success,fine,6400,1,19.12514505069703
16,2.3742474764585495,4,0.5680633392184973,15.8,15,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,5,success,coarse,6400,0,4.156892342492938
16,14.783843664452434,4,3.7151257172226906,12.724137931034482,1,xgboost,30,238212,6400,29,16,efe902f7ff6c11bd,5,success,fine,6400,1,19.677317947149277
32,2.8534349417313933,4,0.5879403278231621,29.6,20,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,5,success,coarse,6400,0,4.67263013496995
32,15.963138275779784,4,3.8480597380548716,23.344827586206897,2,xgboost,30,238212,6400,29,32,efe902f7ff6c11bd,5,success,fine,6400,1,21.038651878014207
8,2.5928313648328185,4,0.5902273720130324,8.0,8,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,5,success,coarse,6400,0,4.387896843254566
8,13.768150979653,4,3.681087864562869,6.689655172413793,1,xgboost,30,238212,6400,29,8,efe902f7ff6c11bd,5,success,fine,6400,1,18.60210357606411
16,2.6310111060738564,4,0.5802566539496183,15.6,14,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,6,success,coarse,6400,0,4.40684561803937
16,17.010802222415805,4,3.934174655005336,12.033333333333333,1,xgboost,30,238212,6400,30,16,efe902f7ff6c11bd,6,success,fine,6400,0,22.112513821572065
32,2.316176237538457,4,0.6017119791358709,28.6,15,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,6,success,coarse,6400,0,4.144648784771562
32,14.349353968165815,4,3.936919270083308,21.766666666666666,1,xgboost,30,238212,6400,30,32,efe902f7ff6c11bd,6,success,fine,6400,0,19.496653870679438
8,2.825396364554763,4,0.58301364723593,7.6,6,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,6,success,coarse,6400,0,4.612018294632435
8,15.607970358803868,4,3.9216351974755526,6.233333333333333,1,xgboost,30,238212,6400,30,8,efe902f7ff6c11bd,6,success,fine,6400,0,20.735171472653747
16,2.400169159285724,4,0.5507665611803532,15.8,15,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,7,success,coarse,6400,0,4.163350451737642
16,15.5101770889014,4,7.688827073201537,12.642857142857142,1,xgboost,30,238212,6400,28,16,efe902f7ff6c11bd,7,success,fine,6400,2,24.745209741406143
32,3.0546837961301208,4,0.6013248208910227,29.4,19,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,7,success,coarse,6400,0,4.8575012516230345
32,14.922570497728884,4,3.94528738129884,22.964285714285715,1,xgboost,30,238212,6400,28,32,efe902f7ff6c11bd,7,success,fine,6400,2,20.04831245727837
8,2.6447484251111746,4,0.5798301473259926,8.0,8,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,7,success,coarse,6400,0,4.438644387759268
8,15.11074366606772,4,3.770161287859082,6.535714285714286,1,xgboost,30,238212,6400,28,8,efe902f7ff6c11bd,7,success,fine,6400,2,20.035147762857378
16,2.2948947148397565,4,0.6214229986071587,16.0,16,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,8,success,coarse,6400,0,4.157006136141717
16,14.065880363807082,4,3.887273870408535,12.172413793103448,1,xgboost,30,238212,6400,29,16,efe902f7ff6c11bd,8,success,fine,6400,1,19.204134233295918
32,2.719544601626694,4,0.5840461784973741,29.0,17,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,8,success,coarse,6400,0,4.536908153444529
32,13.690257973968983,4,3.9498681407421827,22.17241379310345,1,xgboost,30,238212,6400,29,32,efe902f7ff6c11bd,8,success,fine,6400,1,18.913338659331203
8,2.6098696924746037,4,0.5739358216524124,8.0,8,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,8,success,coarse,6400,0,4.372199233621359
8,14.729201321490109,4,4.067749688401818,6.379310344827586,1,xgboost,30,238212,6400,29,8,efe902f7ff6c11bd,8,success,fine,6400,1,20.071699815802276
16,2.3897777143865824,4,0.5880675697699189,15.4,13,xgboost,5,238212,6400,5,16,efe902f7ff6c11bd,9,success,coarse,6400,0,4.1473912904039025
16,14.499874023720622,4,4.294707854278386,11.7,1,xgboost,30,238212,6400,30,16,efe902f7ff6c11bd,9,success,fine,6400,0,20.07939388975501
32,2.420983597636223,4,0.59200793877244,28.6,15,xgboost,5,238212,6400,5,32,efe902f7ff6c11bd,9,success,coarse,6400,0,4.229204207658768
32,14.656140185892582,4,3.9054137486964464,21.166666666666668,2,xgboost,30,238212,6400,30,32,efe902f7ff6c11bd,9,success,fine,6400,0,19.84284883644432
8,3.037746975198388,4,0.6457037692889571,7.4,5,xgboost,5,238212,6400,5,8,efe902f7ff6c11bd,9,success,coarse,6400,0,4.897747065871954
8,14.524004618637264,4,4.129936715587974,6.1,1,xgboost,30,238212,6400,30,8,efe902f7ff6c11bd,9,success,fine,6400,0,19.930823102593422
