scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold0_seed02_P8_C200_logistic_regression,0,2,8,200,logistic_regression,coarse,0.9877862687503393,0.8953964059012727,0.033640443347394466,0.06056622415781021,0.9177595428242101,5,5,1600,165797,1282.26171875
outer_fold,fold0_seed02_P8_C200_logistic_regression,0,2,8,200,logistic_regression,fine,0.7700802788952755,0.5274364631467084,0.21119786240160465,0.09292817860841751,0.5192305763006737,39,35,1600,165797,1282.26171875
outer_fold,fold0_seed03_P8_C200_logistic_regression,0,3,8,200,logistic_regression,coarse,0.9908200992780328,0.9809339976324456,0.027269084006547928,0.044458731077611446,0.9791457895732185,5,5,1600,165797,1288.3046875
outer_fold,fold0_seed03_P8_C200_logistic_regression,0,3,8,200,logistic_regression,fine,0.7623057112010471,0.5369253176995823,0.31467273458838463,0.13936259876936674,0.5367925006015757,39,36,1600,165797,1288.3046875
outer_fold,fold0_seed04_P8_C200_logistic_regression,0,4,8,200,logistic_regression,coarse,0.9808319812783102,0.9560361465372296,0.03150313161313534,0.05187156517058611,0.9523798990116508,5,5,1600,165797,1283.80078125
outer_fold,fold0_seed04_P8_C200_logistic_regression,0,4,8,200,logistic_regression,fine,0.7414730061460701,0.5535161355016646,0.1646891525015235,0.5543275540694594,0.5572079143813432,39,37,1600,165797,1283.80078125
outer_fold,fold0_seed05_P8_C200_logistic_regression,0,5,8,200,logistic_regression,coarse,0.9846921235004252,0.9582323146804758,0.033658561296761036,0.04346304479986429,0.9646291657293175,5,5,1600,165797,1280.21484375
outer_fold,fold0_seed05_P8_C200_logistic_regression,0,5,8,200,logistic_regression,fine,0.7526131353402052,0.5125459288753322,0.21984565071761608,0.08610019646584988,0.5130147040715556,39,36,1600,165797,1280.21484375
outer_fold,fold0_seed06_P8_C200_logistic_regression,0,6,8,200,logistic_regression,coarse,0.9884135418614329,0.9632098566571863,0.023116344586014748,0.04230249207466841,0.9616688214639721,5,5,1600,165797,1281.83984375
outer_fold,fold0_seed06_P8_C200_logistic_regression,0,6,8,200,logistic_regression,fine,0.7560932948123308,0.5176304957657711,0.2078930614516139,0.07939451839774847,0.5197033050215596,39,36,1600,165797,1281.83984375
outer_fold,fold0_seed07_P8_C200_logistic_regression,0,7,8,200,logistic_regression,coarse,0.9792095152505775,0.940894291342541,0.05563504248857498,0.05866787023842335,0.952533614172961,5,5,1600,165797,1286.24609375
outer_fold,fold0_seed07_P8_C200_logistic_regression,0,7,8,200,logistic_regression,fine,0.7605384898399851,0.5365487858236175,0.17237319238483906,0.0916209165006876,0.5393144422849212,39,37,1600,165797,1286.24609375
outer_fold,fold0_seed08_P8_C200_logistic_regression,0,8,8,200,logistic_regression,coarse,0.9873881915836836,0.9841026243276432,0.024367401376366615,0.046568090096116066,0.9589102409869625,5,5,1600,165797,1288.1015625
outer_fold,fold0_seed08_P8_C200_logistic_regression,0,8,8,200,logistic_regression,fine,0.7751225896729133,0.5663272027513908,0.1891983663663268,0.08881698083132505,0.5620426616497429,39,37,1600,165797,1288.1015625
outer_fold,fold0_seed09_P8_C200_logistic_regression,0,9,8,200,logistic_regression,coarse,0.9869418626392517,0.9636874319390504,0.02476432453840971,0.041254677809774876,0.9608718451280254,5,5,1600,165797,1280.58984375
outer_fold,fold0_seed09_P8_C200_logistic_regression,0,9,8,200,logistic_regression,fine,0.7733010850618528,0.536871248953323,0.1646018521860242,0.08338782750070095,0.5383731833200778,39,37,1600,165797,1280.58984375
outer_fold,fold0_seed10_P8_C200_logistic_regression,0,10,8,200,logistic_regression,coarse,0.9880697479447759,0.9050251530546722,0.02278502006083727,0.04738440737128258,0.9299807233511441,5,5,1600,165797,1287.171875
outer_fold,fold0_seed10_P8_C200_logistic_regression,0,10,8,200,logistic_regression,fine,0.737263038535076,0.46657109489995546,0.20197160262614489,0.08801345247775316,0.47645535204733663,39,35,1600,165797,1287.171875
outer_fold,fold0_seed11_P8_C200_logistic_regression,0,11,8,200,logistic_regression,coarse,0.9869418626392517,0.9439152474637773,0.029465751722455025,0.045649497769773006,0.955511585286823,5,5,1600,165797,1282.84375
