model,task,metric,design,fixed_axis,fixed_value,low_patient_budget,low_cells_per_patient,high_patient_budget,high_cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,800,8,1600,20,-0.001393291805708724,0.003626842777337175,-0.009306714359883079,0.0034402345831366777,0.4,-0.003946666326905374,-0.0006280750494781331
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,16,16,100,16,200,20,0.00010647373635589985,0.0023854050701936904,-0.003450332321065125,0.005305367177526786,0.55,-0.0014584060456931307,0.001494324927017473
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,16,16,100,16,200,20,0.0013266451130261813,0.0028845391160102246,-0.0019396701864775796,0.007594472894176025,0.6,-0.0002603564594982149,0.002458782702432205
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,100,16,200,20,-0.0004209320894630941,0.003418329124495203,-0.00567490138353037,0.007057546234786425,0.4,-0.0023009200864254177,0.00019598769317486357
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,16,16,200,16,400,20,-0.0002037466010342659,0.003309351696059287,-0.0036168292485234095,0.008006037318029884,0.4,-0.0013655157208008694,0.000821346358365876
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,16,16,200,16,400,20,0.000181562389186124,0.0036980223777325744,-0.003723535981067122,0.009159347880241354,0.35,-0.0009675156244671162,0.0010677901009751077
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,200,16,400,20,-0.0010927608207109973,0.0037593995264464967,-0.006103773030231604,0.0066702093083188824,0.3,-0.002483774124058391,-0.00034821810299141576
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,16,16,400,16,800,20,0.0011197670803688663,0.0029649171637380276,-0.0058408087823672876,0.004697958385477421,0.7,-0.00029131423412176726,0.002279638325615639
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,16,16,400,16,800,20,0.0005438604782633805,0.0036192554215355435,-0.007838985338919673,0.0044030101612838515,0.65,-0.0010253288869813497,0.0019159493748129965
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,400,16,800,20,0.0014365015265670078,0.002541471140396446,-0.0029149638293774565,0.005211352195020579,0.7,-0.00037124089423332395,0.0020102727558435674
