seed,patient_budget,cell_cap,model,task,accuracy,macro_f1,balanced_accuracy,patient_balanced_accuracy,patient_balanced_macro_f1,patient_balanced_balanced_accuracy,mean_patient_macro_f1,exact_path_accuracy,root_excluded_hierarchical_f1,subtype_tree_distance,mean_observed_training_classes_across_folds,min_observed_training_classes_across_folds,n_outer_folds,n_test_patients,n_test_cells
14,16,800,logistic_regression,fine,0.7370737513308007,0.6041697478711269,0.6349019145518553,0.730979807790612,0.6083295989890315,0.6389031415445385,0.5326277695901753,0.7311012036431828,0.8614404614774241,0.5552599806480892,39.0,39,5,105,700706
15,16,800,logistic_regression,coarse,0.9823363864445288,0.965785168665873,0.979894921810702,0.9825391798989477,0.9701604323399099,0.9808141853782077,0.9522542905833806,0.7242966379622837,0.8571241005500166,0.5678358683955896,5.0,5,5,105,700706
15,16,800,logistic_regression,fine,0.7319118146555046,0.6074352389580654,0.6350778318501121,0.7281043784295458,0.6117102322043512,0.6387290722895149,0.5343476839350402,0.7242966379622837,0.8571241005500166,0.5678358683955896,38.6,38,5,105,700706
16,16,800,logistic_regression,coarse,0.9863423461480278,0.9717019429163181,0.9851205915874518,0.9863642407264451,0.975005132705018,0.9859086591690398,0.9565515891544061,0.7274491726915425,0.8596686770200341,0.562823780587008,5.0,5,5,105,700706
16,16,800,logistic_regression,fine,0.7329950078920403,0.5988933825185425,0.6232187279099749,0.7304559904233688,0.6031221180150644,0.6271241283767933,0.5292363934159466,0.7274491726915425,0.8596686770200341,0.562823780587008,38.8,38,5,105,700706
17,16,800,logistic_regression,coarse,0.9873927153470928,0.9711920170112371,0.9851322148809949,0.9870379381177442,0.9736949821801428,0.986042544246829,0.9580575865773046,0.7348074656132529,0.8637524154210182,0.5469369464511507,5.0,5,5,105,700706
17,16,800,logistic_regression,fine,0.7401121154949437,0.6048979724919716,0.6248877921436616,0.7358513290723881,0.6088950212418701,0.6289253517242813,0.5346020436100146,0.7348074656132529,0.8637524154210182,0.5469369464511507,38.4,37,5,105,700706
18,16,800,logistic_regression,coarse,0.9833410874175474,0.9548486617961416,0.97831137310804,0.9826553850271939,0.9535352110205182,0.9800557148751816,0.9478341944532609,0.7340311057704658,0.8621254848681187,0.5509557503432253,5.0,5,5,105,700706
18,16,800,logistic_regression,fine,0.74090988231869,0.5981711728570436,0.6201086169281071,0.7389568050715815,0.600589513732943,0.6227125245554923,0.5308432051741792,0.7340311057704658,0.8621254848681187,0.5509557503432253,38.4,38,5,105,700706
19,16,800,logistic_regression,coarse,0.9865207376560212,0.975809190779024,0.9849453313041382,0.9869595959696481,0.979099064801313,0.9858542547433817,0.963133694618765,0.732681038837972,0.8623923585640768,0.5501223052178803,5.0,5,5,105,700706
