model,fold,task,stage,seed,patient_count,cell_count,configuration_count,selected,selection_seconds,refit_seconds,hardware,artifact_source
cascade_contrast,1,joint,refit,17,32,293411,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1355595246316015, ""epochs"": 19, ""history"": [0.06373230872124976, 0.11897900807234893, 0.10266295732096875, 0.10933610286676278, 0.110606883516412, 0.11100486333975816, 0.11187990894713663, 0.11004157501388478, 0.11196461116225252, 0.12955635061971751, 0.11410261775423323, 0.12261893394558196, 0.12322308307123934, 0.12032834079418704, 0.11756688904260104, 0.13011467124057338, 0.11765205394138188, 0.12829267864407126, 0.1355595246316015, 0.11999193275153874, 0.1269795963990417, 0.12796838314256276, 0.12576384990884124, 0.1270927222085446, 0.1234700850087652, 0.12106629872766188, 0.1236331333366283]}",,1403.1051211357117,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_contrast_f1/joint_s17.npz
cascade_contrast,1,joint,test,17,8,68381,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1355595246316015, ""epochs"": 19, ""history"": [0.06373230872124976, 0.11897900807234893, 0.10266295732096875, 0.10933610286676278, 0.110606883516412, 0.11100486333975816, 0.11187990894713663, 0.11004157501388478, 0.11196461116225252, 0.12955635061971751, 0.11410261775423323, 0.12261893394558196, 0.12322308307123934, 0.12032834079418704, 0.11756688904260104, 0.13011467124057338, 0.11765205394138188, 0.12829267864407126, 0.1355595246316015, 0.11999193275153874, 0.1269795963990417, 0.12796838314256276, 0.12576384990884124, 0.1270927222085446, 0.1234700850087652, 0.12106629872766188, 0.1236331333366283]}",,1403.1051211357117,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_contrast_f1/joint_s17.npz
cascade_contrast,1,joint,refit,29,32,293411,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1355595246316015, ""epochs"": 19, ""history"": [0.06373230872124976, 0.11897900807234893, 0.10266295732096875, 0.10933610286676278, 0.110606883516412, 0.11100486333975816, 0.11187990894713663, 0.11004157501388478, 0.11196461116225252, 0.12955635061971751, 0.11410261775423323, 0.12261893394558196, 0.12322308307123934, 0.12032834079418704, 0.11756688904260104, 0.13011467124057338, 0.11765205394138188, 0.12829267864407126, 0.1355595246316015, 0.11999193275153874, 0.1269795963990417, 0.12796838314256276, 0.12576384990884124, 0.1270927222085446, 0.1234700850087652, 0.12106629872766188, 0.1236331333366283]}",,726.9660031795502,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_contrast_f1/joint_s29.npz
cascade_contrast,1,joint,test,29,8,68381,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1355595246316015, ""epochs"": 19, ""history"": [0.06373230872124976, 0.11897900807234893, 0.10266295732096875, 0.10933610286676278, 0.110606883516412, 0.11100486333975816, 0.11187990894713663, 0.11004157501388478, 0.11196461116225252, 0.12955635061971751, 0.11410261775423323, 0.12261893394558196, 0.12322308307123934, 0.12032834079418704, 0.11756688904260104, 0.13011467124057338, 0.11765205394138188, 0.12829267864407126, 0.1355595246316015, 0.11999193275153874, 0.1269795963990417, 0.12796838314256276, 0.12576384990884124, 0.1270927222085446, 0.1234700850087652, 0.12106629872766188, 0.1236331333366283]}",,726.9660031795502,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_contrast_f1/joint_s29.npz
cascade_contrast,1,joint,refit,43,32,293411,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1355595246316015, ""epochs"": 19, ""history"": [0.06373230872124976, 0.11897900807234893, 0.10266295732096875, 0.10933610286676278, 0.110606883516412, 0.11100486333975816, 0.11187990894713663, 0.11004157501388478, 0.11196461116225252, 0.12955635061971751, 0.11410261775423323, 0.12261893394558196, 0.12322308307123934, 0.12032834079418704, 0.11756688904260104, 0.13011467124057338, 0.11765205394138188, 0.12829267864407126, 0.1355595246316015, 0.11999193275153874, 0.1269795963990417, 0.12796838314256276, 0.12576384990884124, 0.1270927222085446, 0.1234700850087652, 0.12106629872766188, 0.1236331333366283]}",,877.8909492492676,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_contrast_f1/joint_s43.npz
cascade_contrast,1,joint,test,43,8,68381,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1355595246316015, ""epochs"": 19, ""history"": [0.06373230872124976, 0.11897900807234893, 0.10266295732096875, 0.10933610286676278, 0.110606883516412, 0.11100486333975816, 0.11187990894713663, 0.11004157501388478, 0.11196461116225252, 0.12955635061971751, 0.11410261775423323, 0.12261893394558196, 0.12322308307123934, 0.12032834079418704, 0.11756688904260104, 0.13011467124057338, 0.11765205394138188, 0.12829267864407126, 0.1355595246316015, 0.11999193275153874, 0.1269795963990417, 0.12796838314256276, 0.12576384990884124, 0.1270927222085446, 0.1234700850087652, 0.12106629872766188, 0.1236331333366283]}",,877.8909492492676,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_contrast_f1/joint_s43.npz
lr,2,fine,inner,17,24,206704,4,"{""config"": {""C"": 10}, ""score"": 0.14819287329540398}",291.48389625549316,,CPU,/ssd2/mayiling/apt_unified_v2/combined/lr_f2/fine_selection.json
lr,2,fine,validation,17,8,68849,4,"{""config"": {""C"": 10}, ""score"": 0.14819287329540398}",291.48389625549316,,CPU,/ssd2/mayiling/apt_unified_v2/combined/lr_f2/fine_selection.json
lr,2,fine,refit,17,32,275553,4,"{""config"": {""C"": 10}, ""score"": 0.14819287329540398}",,96.3914110660553,CPU,/ssd2/mayiling/apt_unified_v2/combined/lr_f2/fine_s17.npz
lr,2,fine,test,17,8,86239,4,"{""config"": {""C"": 10}, ""score"": 0.14819287329540398}",,96.3914110660553,CPU,/ssd2/mayiling/apt_unified_v2/combined/lr_f2/fine_s17.npz
lr,2,coarse,inner,17,24,206704,4,"{""config"": {""C"": 1}, ""score"": 0.30599288927550955}",98.74396395683289,,CPU,/ssd2/mayiling/apt_unified_v2/combined/lr_f2/coarse_selection.json
lr,2,coarse,validation,17,8,68849,4,"{""config"": {""C"": 1}, ""score"": 0.30599288927550955}",98.74396395683289,,CPU,/ssd2/mayiling/apt_unified_v2/combined/lr_f2/coarse_selection.json
lr,2,coarse,refit,17,32,275553,4,"{""config"": {""C"": 1}, ""score"": 0.30599288927550955}",,33.11647820472717,CPU,/ssd2/mayiling/apt_unified_v2/combined/lr_f2/coarse_s17.npz
lr,2,coarse,test,17,8,86239,4,"{""config"": {""C"": 1}, ""score"": 0.30599288927550955}",,33.11647820472717,CPU,/ssd2/mayiling/apt_unified_v2/combined/lr_f2/coarse_s17.npz
xgb,2,fine,inner,17,24,206704,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.1388468126407734}",2548.535411119461,,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/fine_selection.json
xgb,2,fine,validation,17,8,68849,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.1388468126407734}",2548.535411119461,,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/fine_selection.json
xgb,2,fine,refit,17,32,275553,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.1388468126407734}",,518.1899242401123,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/fine_s17.npz
xgb,2,fine,test,17,8,86239,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.1388468126407734}",,518.1899242401123,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/fine_s17.npz
xgb,2,fine,refit,29,32,275553,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.1388468126407734}",,517.3796010017395,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/fine_s29.npz
xgb,2,fine,test,29,8,86239,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.1388468126407734}",,517.3796010017395,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/fine_s29.npz
xgb,2,fine,refit,43,32,275553,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.1388468126407734}",,517.2611367702484,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/fine_s43.npz
xgb,2,fine,test,43,8,86239,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.1388468126407734}",,517.2611367702484,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/fine_s43.npz
xgb,2,coarse,inner,17,24,206704,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.3324837521161694}",484.8132963180542,,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/coarse_selection.json
xgb,2,coarse,validation,17,8,68849,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.3324837521161694}",484.8132963180542,,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/coarse_selection.json
xgb,2,coarse,refit,17,32,275553,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.3324837521161694}",,96.8392333984375,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/coarse_s17.npz
xgb,2,coarse,test,17,8,86239,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.3324837521161694}",,96.8392333984375,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/coarse_s17.npz
xgb,2,coarse,refit,29,32,275553,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.3324837521161694}",,94.5299117565155,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/coarse_s29.npz
xgb,2,coarse,test,29,8,86239,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.3324837521161694}",,94.5299117565155,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/coarse_s29.npz
xgb,2,coarse,refit,43,32,275553,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.3324837521161694}",,95.46516633033752,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/coarse_s43.npz
xgb,2,coarse,test,43,8,86239,12,"{""config"": {""max_depth"": 6, ""learning_rate"": 0.1, ""n_estimators"": 500}, ""score"": 0.3324837521161694}",,95.46516633033752,CPU,/ssd2/mayiling/apt_unified_v2/combined/xgb_f2/coarse_s43.npz
mlp,2,joint,inner,17,24,206704,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.16026853189187218, ""epochs"": 19, ""history"": [0.06705251356583662, 0.08084616677639482, 0.09609628541017094, 0.10744281211509872, 0.11186588810654366, 0.11173151194775856, 0.11419466751711041, 0.11688514714614452, 0.1148301405609537, 0.1159204257186914, 0.13260214829228179, 0.13696646429014503, 0.1447400680650448, 0.14108603422959856, 0.1467268756753412, 0.15513249141937274, 0.15064559757533566, 0.15217050150021058, 0.16026853189187218, 0.15405889984316742, 0.15322105399152489, 0.1550753776693044, 0.1547120628902219, 0.15387435909809516, 0.15690152763806406, 0.15804646971453315, 0.15578183906552542]}",53.6227822303772,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f2/joint_selection.json
mlp,2,joint,validation,17,8,68849,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.16026853189187218, ""epochs"": 19, ""history"": [0.06705251356583662, 0.08084616677639482, 0.09609628541017094, 0.10744281211509872, 0.11186588810654366, 0.11173151194775856, 0.11419466751711041, 0.11688514714614452, 0.1148301405609537, 0.1159204257186914, 0.13260214829228179, 0.13696646429014503, 0.1447400680650448, 0.14108603422959856, 0.1467268756753412, 0.15513249141937274, 0.15064559757533566, 0.15217050150021058, 0.16026853189187218, 0.15405889984316742, 0.15322105399152489, 0.1550753776693044, 0.1547120628902219, 0.15387435909809516, 0.15690152763806406, 0.15804646971453315, 0.15578183906552542]}",53.6227822303772,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f2/joint_selection.json
mlp,2,joint,refit,17,32,275553,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.16026853189187218, ""epochs"": 19, ""history"": [0.06705251356583662, 0.08084616677639482, 0.09609628541017094, 0.10744281211509872, 0.11186588810654366, 0.11173151194775856, 0.11419466751711041, 0.11688514714614452, 0.1148301405609537, 0.1159204257186914, 0.13260214829228179, 0.13696646429014503, 0.1447400680650448, 0.14108603422959856, 0.1467268756753412, 0.15513249141937274, 0.15064559757533566, 0.15217050150021058, 0.16026853189187218, 0.15405889984316742, 0.15322105399152489, 0.1550753776693044, 0.1547120628902219, 0.15387435909809516, 0.15690152763806406, 0.15804646971453315, 0.15578183906552542]}",,8.224791288375854,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f2/joint_s17.npz
mlp,2,joint,test,17,8,86239,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.16026853189187218, ""epochs"": 19, ""history"": [0.06705251356583662, 0.08084616677639482, 0.09609628541017094, 0.10744281211509872, 0.11186588810654366, 0.11173151194775856, 0.11419466751711041, 0.11688514714614452, 0.1148301405609537, 0.1159204257186914, 0.13260214829228179, 0.13696646429014503, 0.1447400680650448, 0.14108603422959856, 0.1467268756753412, 0.15513249141937274, 0.15064559757533566, 0.15217050150021058, 0.16026853189187218, 0.15405889984316742, 0.15322105399152489, 0.1550753776693044, 0.1547120628902219, 0.15387435909809516, 0.15690152763806406, 0.15804646971453315, 0.15578183906552542]}",,8.224791288375854,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f2/joint_s17.npz
mlp,2,joint,refit,29,32,275553,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.16026853189187218, ""epochs"": 19, ""history"": [0.06705251356583662, 0.08084616677639482, 0.09609628541017094, 0.10744281211509872, 0.11186588810654366, 0.11173151194775856, 0.11419466751711041, 0.11688514714614452, 0.1148301405609537, 0.1159204257186914, 0.13260214829228179, 0.13696646429014503, 0.1447400680650448, 0.14108603422959856, 0.1467268756753412, 0.15513249141937274, 0.15064559757533566, 0.15217050150021058, 0.16026853189187218, 0.15405889984316742, 0.15322105399152489, 0.1550753776693044, 0.1547120628902219, 0.15387435909809516, 0.15690152763806406, 0.15804646971453315, 0.15578183906552542]}",,9.009801387786865,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f2/joint_s29.npz
mlp,2,joint,test,29,8,86239,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.16026853189187218, ""epochs"": 19, ""history"": [0.06705251356583662, 0.08084616677639482, 0.09609628541017094, 0.10744281211509872, 0.11186588810654366, 0.11173151194775856, 0.11419466751711041, 0.11688514714614452, 0.1148301405609537, 0.1159204257186914, 0.13260214829228179, 0.13696646429014503, 0.1447400680650448, 0.14108603422959856, 0.1467268756753412, 0.15513249141937274, 0.15064559757533566, 0.15217050150021058, 0.16026853189187218, 0.15405889984316742, 0.15322105399152489, 0.1550753776693044, 0.1547120628902219, 0.15387435909809516, 0.15690152763806406, 0.15804646971453315, 0.15578183906552542]}",,9.009801387786865,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f2/joint_s29.npz
mlp,2,joint,refit,43,32,275553,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.16026853189187218, ""epochs"": 19, ""history"": [0.06705251356583662, 0.08084616677639482, 0.09609628541017094, 0.10744281211509872, 0.11186588810654366, 0.11173151194775856, 0.11419466751711041, 0.11688514714614452, 0.1148301405609537, 0.1159204257186914, 0.13260214829228179, 0.13696646429014503, 0.1447400680650448, 0.14108603422959856, 0.1467268756753412, 0.15513249141937274, 0.15064559757533566, 0.15217050150021058, 0.16026853189187218, 0.15405889984316742, 0.15322105399152489, 0.1550753776693044, 0.1547120628902219, 0.15387435909809516, 0.15690152763806406, 0.15804646971453315, 0.15578183906552542]}",,8.993828296661377,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f2/joint_s43.npz
mlp,2,joint,test,43,8,86239,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.16026853189187218, ""epochs"": 19, ""history"": [0.06705251356583662, 0.08084616677639482, 0.09609628541017094, 0.10744281211509872, 0.11186588810654366, 0.11173151194775856, 0.11419466751711041, 0.11688514714614452, 0.1148301405609537, 0.1159204257186914, 0.13260214829228179, 0.13696646429014503, 0.1447400680650448, 0.14108603422959856, 0.1467268756753412, 0.15513249141937274, 0.15064559757533566, 0.15217050150021058, 0.16026853189187218, 0.15405889984316742, 0.15322105399152489, 0.1550753776693044, 0.1547120628902219, 0.15387435909809516, 0.15690152763806406, 0.15804646971453315, 0.15578183906552542]}",,8.993828296661377,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f2/joint_s43.npz
flat,2,joint,inner,17,24,206704,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.15680924821905315, ""epochs"": 39, ""history"": [0.06657823602465042, 0.08050428694874512, 0.08833657154532577, 0.1084295108852789, 0.10908940246123949, 0.12093733695049586, 0.12890179702242452, 0.13299819359533174, 0.13750408608523884, 0.13913939437111866, 0.13680152220543482, 0.13584221696120485, 0.14148103642350562, 0.14432107444668268, 0.13992605576210146, 0.1406686602000221, 0.14014621992990664, 0.14068241377048277, 0.14464165149286626, 0.13950100539618043, 0.14384291082545017, 0.13999527854007981, 0.13866493910943728, 0.14164067146834064, 0.14965755309287146, 0.14715125134393037, 0.14185329247608244, 0.1434176662788912, 0.14203713328898213, 0.14405681013321742, 0.14535456187099957, 0.15096992286625324, 0.14836785334839422, 0.14091938122307113, 0.14654441225398576, 0.14016233464072764, 0.14846330284518033, 0.1471260873510825, 0.15680924821905315, 0.14672878432401518, 0.14726408304770597, 0.14809302390799625, 0.14601780933909486, 0.14920221783963636, 0.1462483985338589, 0.15391499727381316, 0.14842934113164183]}",4132.749203205109,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f2/joint_selection.json
flat,2,joint,validation,17,8,68849,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.15680924821905315, ""epochs"": 39, ""history"": [0.06657823602465042, 0.08050428694874512, 0.08833657154532577, 0.1084295108852789, 0.10908940246123949, 0.12093733695049586, 0.12890179702242452, 0.13299819359533174, 0.13750408608523884, 0.13913939437111866, 0.13680152220543482, 0.13584221696120485, 0.14148103642350562, 0.14432107444668268, 0.13992605576210146, 0.1406686602000221, 0.14014621992990664, 0.14068241377048277, 0.14464165149286626, 0.13950100539618043, 0.14384291082545017, 0.13999527854007981, 0.13866493910943728, 0.14164067146834064, 0.14965755309287146, 0.14715125134393037, 0.14185329247608244, 0.1434176662788912, 0.14203713328898213, 0.14405681013321742, 0.14535456187099957, 0.15096992286625324, 0.14836785334839422, 0.14091938122307113, 0.14654441225398576, 0.14016233464072764, 0.14846330284518033, 0.1471260873510825, 0.15680924821905315, 0.14672878432401518, 0.14726408304770597, 0.14809302390799625, 0.14601780933909486, 0.14920221783963636, 0.1462483985338589, 0.15391499727381316, 0.14842934113164183]}",4132.749203205109,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f2/joint_selection.json
