seed,total,patient_budget,model,task,patient_balanced_macro_f1,observed_class_count,unseen_at_training_class_count,actual_contributing_patients,mean_class_donor_coverage
13,3200,8,logistic_regression,fine,0.5376517642801919,29.0,1.0,8.0,6.325024630541872
13,6400,16,logistic_regression,coarse,0.9354529651386079,5.0,0.0,16.0,15.8
13,6400,16,logistic_regression,fine,0.5651843876127524,29.0,1.0,16.0,12.333842364532018
13,6400,32,logistic_regression,coarse,0.9385875964785632,5.0,0.0,32.0,30.68
13,6400,32,logistic_regression,fine,0.5666663048203998,29.0,1.0,32.0,22.244811165845647
13,6400,8,logistic_regression,coarse,0.9308236792007414,5.0,0.0,8.0,7.959999999999999
13,6400,8,logistic_regression,fine,0.5631056555232337,29.0,1.0,8.0,6.476305418719212
14,3200,16,logistic_regression,coarse,0.9308000330749877,5.0,0.0,16.0,14.8
14,3200,16,logistic_regression,fine,0.542243622236078,29.2,0.8,16.0,11.371264367816092
14,3200,32,logistic_regression,coarse,0.9292751085631477,5.0,0.0,32.0,27.6
14,3200,32,logistic_regression,fine,0.5403222328185258,29.2,0.8,32.0,19.82850574712644
14,3200,8,logistic_regression,coarse,0.927134681379999,5.0,0.0,8.0,7.880000000000001
14,3200,8,logistic_regression,fine,0.5381853756822524,29.2,0.8,8.0,6.309195402298851
14,6400,16,logistic_regression,coarse,0.9423785410576221,5.0,0.0,16.0,15.8
14,6400,16,logistic_regression,fine,0.5813755756601764,29.2,0.8,16.0,12.322988505747126
14,6400,32,logistic_regression,coarse,0.9403705381747123,5.0,0.0,32.0,29.4
14,6400,32,logistic_regression,fine,0.5754417947580808,29.2,0.8,32.0,22.31034482758621
14,6400,8,logistic_regression,coarse,0.9373541346272285,5.0,0.0,8.0,7.880000000000001
14,6400,8,logistic_regression,fine,0.578051416699262,29.2,0.8,8.0,6.466206896551725
15,3200,16,logistic_regression,coarse,0.9233991495325163,5.0,0.0,16.0,14.84
15,3200,16,logistic_regression,fine,0.5252994417375746,28.4,1.6,16.0,11.546190476190475
15,3200,32,logistic_regression,coarse,0.9242322413166795,5.0,0.0,32.0,27.639999999999997
15,3200,32,logistic_regression,fine,0.5316053536523786,28.4,1.6,32.0,20.33952380952381
15,3200,8,logistic_regression,coarse,0.9221302710236603,5.0,0.0,8.0,7.8
15,3200,8,logistic_regression,fine,0.5301802182809977,28.4,1.6,8.0,6.381428571428572
15,6400,16,logistic_regression,coarse,0.9352678988935221,5.0,0.0,16.0,15.6
15,6400,16,logistic_regression,fine,0.5652064039332563,28.4,1.6,16.0,12.51952380952381
15,6400,32,logistic_regression,coarse,0.937392076340811,5.0,0.0,32.0,29.52
15,6400,32,logistic_regression,fine,0.5628738849327947,28.4,1.6,32.0,22.643333333333334
15,6400,8,logistic_regression,coarse,0.9355273329070652,5.0,0.0,8.0,7.8
15,6400,8,logistic_regression,fine,0.5637896492349935,28.4,1.6,8.0,6.522380952380952
16,3200,16,logistic_regression,coarse,0.9252570092908771,5.0,0.0,16.0,14.76
16,3200,16,logistic_regression,fine,0.5470824627660209,29.6,0.4,16.0,11.123809523809523
