source,subtype,disease,n_disease,median_disease,iqr_disease,median_other,median_difference,rank_biserial,p_value,median_lr_coefficient,iqr_lr_coefficient,coefficient_positive_fraction,coefficient_sign_stability,top_five_fraction,q_value,heldout_log_loss_increase,heldout_log_loss_increase_sd
true_subtype,Erythrocyte,CRC,8,0.0,3.3471682956219036e-05,0.0,0.0,0.140625,0.34090410238699853,0.2879932013767348,0.7546806524209753,1.0,1.0,0.0,0.5589552308284063,0.0671825924295238,0.17793581219410975
true_subtype,Erythrocyte,GC,7,0.0,0.0,0.0,0.0,-0.18181818181818177,0.24020863972057893,0.7079890090188821,0.5496105277518779,1.0,1.0,0.2,0.4688409594546239,0.0671825924295238,0.17793581219410975
true_subtype,Erythrocyte,HCC,7,0.0,0.0,0.0,0.0,-0.18181818181818177,0.24020863972057893,-0.35681377564669847,0.1734197160162419,0.0,1.0,0.0,0.4688409594546239,0.0671825924295238,0.17793581219410975
true_subtype,Erythrocyte,Normal,6,5.507032453192454e-05,0.000180687691488468,0.0,5.507032453192454e-05,0.588235294117647,0.000286300610313472,-0.1247570876496025,0.09947211449377427,0.0,1.0,0.0,0.0028987936794239036,0.0671825924295238,0.17793581219410975
true_subtype,Erythrocyte,PC,6,0.0,0.0,0.0,0.0,-0.17647058823529416,0.2860262841679041,-0.21562565096873423,0.47261517067530223,0.0,1.0,0.0,0.5078206566764919,0.0671825924295238,0.17793581219410975
true_subtype,GCB,BTC,6,0.0011850135174975756,0.002153376901208353,0.0004381716002579372,0.0007468419172396383,0.32352941176470584,0.2157111732011162,0.019930849041565793,0.018814297231300757,0.8,0.8,0.0,0.45383389686468606,0.01561610681991595,0.03375387562737042
true_subtype,GCB,CRC,8,8.183306055646482e-05,0.0006822168475613631,0.0006221091741285302,-0.0005402761135720654,-0.3984375,0.0859372139251839,-0.04674347088702743,0.1384978868164568,0.4,0.6,0.0,0.25312415737963256,0.01561610681991595,0.03375387562737042
true_subtype,GCB,GC,7,0.0005583472920156337,0.0002638370027621213,0.0004387408138642097,0.00011960647815142402,-0.012987012987012991,0.9714439379800344,-0.18757060790982538,0.12349124736063624,0.0,1.0,0.0,0.9929083217008913,0.01561610681991595,0.03375387562737042
true_subtype,GCB,HCC,7,0.0002893099956603501,0.0003588819993144537,0.0005583472920156337,-0.00026903729635528365,-0.24675324675324672,0.31618612793892453,-0.03037480266670315,0.03752041774811639,0.2,0.8,0.0,0.5416784706261722,0.01561610681991595,0.03375387562737042
true_subtype,GCB,Normal,6,0.027395463780320213,0.01448642069289472,0.0004180164842714711,0.026977447296048743,1.0,0.0001104490166316889,0.4630455672594414,0.35260105465720626,1.0,1.0,0.2,0.00144379143360771,0.01561610681991595,0.03375387562737042
true_subtype,GCB,PC,6,7.256894049346879e-05,0.00022486883031713924,0.0006221091741285302,-0.0005495402336350614,-0.5294117647058824,0.04155391725793396,-0.11787583254724018,0.4366538841797291,0.0,1.0,0.0,0.15655196734384422,0.01561610681991595,0.03375387562737042
true_subtype,Memory B-1,BTC,6,0.09632398545130004,0.09249746988438988,0.042862445438089494,0.053461540013210546,0.37254901960784315,0.15931981721455404,2.6127529986344604,2.1324481486980646,1.0,1.0,1.0,0.37405522302547467,0.5844247382854277,0.2590117757640469
true_subtype,Memory B-1,CRC,8,0.02785495695667628,0.01504765034193501,0.051586831418476274,-0.023731874461799994,-0.734375,0.0007709283251078917,-0.893696847188981,3.0853610326065426,0.2,0.8,0.8,0.006167803069043104,0.5844247382854277,0.2590117757640469
true_subtype,Memory B-1,GC,7,0.05067001675041876,0.04357044991810548,0.043491881167441133,0.007178135582977627,0.18614718614718617,0.4631928665984394,-0.2806755732978503,1.565658235114368,0.4,0.6,0.4,0.6821567671722472,0.5844247382854277,0.2590117757640469
true_subtype,Memory B-1,HCC,7,0.040952778938570834,0.01896759114547126,0.05067001675041876,-0.009717237811847926,-0.2987012987012987,0.23182707594472302,-1.5361483888649938,1.6361235606978655,0.0,1.0,0.8,0.4688409594546239,0.5844247382854277,0.2590117757640469
true_subtype,Memory B-1,Normal,6,0.06267632959603137,0.010003870003430428,0.04099622531059868,0.021680104285432683,0.37254901960784315,0.15931981721455404,0.05309648476162639,0.058430696568076375,0.6,0.6,0.0,0.37405522302547467,0.5844247382854277,0.2590117757640469
true_subtype,Memory B-1,PC,6,0.06267442495073512,0.08960807534309898,0.04412127798960208,0.01855314696113304,0.303921568627451,0.25519516045831836,0.6763638691892998,0.9568375826574274,0.8,0.8,0.6,0.4863719528735009,0.5844247382854277,0.2590117757640469
true_subtype,Memory B-2,BTC,6,0.0005101935721182583,0.0010831239202953463,0.0005106474723178233,-4.5390019956504084e-07,-0.0980392156862745,0.7182586329112026,-0.2664236970965779,1.598945506292475,0.0,1.0,0.4,0.8604458541409119,0.3853184256902024,0.6503486591808884
true_subtype,Memory B-2,CRC,8,0.00023250078275175465,0.0017267140236605788,0.0005337383781768214,-0.00030123759542506677,-0.2578125,0.27054526813506297,-0.21346930612334322,0.1353407339461607,0.2,0.8,0.0,0.49804924361227504,0.3853184256902024,0.6503486591808884
true_subtype,Memory B-2,GC,7,0.0004098360655737705,0.0006005641683519207,0.0005184033177812338,-0.00010856725220746331,-0.07359307359307354,0.775250870607767,-0.17594083316872905,0.14362343018487683,0.2,0.8,0.0,0.8843376592126295,0.3853184256902024,0.6503486591808884
true_subtype,Memory B-2,HCC,7,0.00014247043738424277,0.0002077528950446724,0.0005632442870936595,-0.0004207738497094167,-0.4458874458874459,0.06873652003596258,-0.23569891075405597,0.23652841776091055,0.0,1.0,0.0,0.22240085661138298,0.3853184256902024,0.6503486591808884
true_subtype,Memory B-2,Normal,6,0.01598797479249587,0.006096126659174209,0.00042262485426729164,0.015565349938228577,1.0,0.00011585980640061869,0.659634739320964,0.5338638020055021,1.0,1.0,1.0,0.00144379143360771,0.3853184256902024,0.6503486591808884
true_subtype,Memory B-2,PC,6,0.0005106474723178233,0.0005807507360842737,0.0005031081478576331,7.539324460190252e-06,0.009803921568627416,0.9848500457630432,0.4043239498338191,1.835068186041388,0.8,0.8,0.4,0.9929083217008913,0.3853184256902024,0.6503486591808884
true_subtype,Naive T,BTC,6,0.014801502384218434,0.004237663795010001,0.009847886264407413,0.0049536161198110214,0.16666666666666674,0.5414289361657783,0.002204628396220079,0.06875428941406181,0.6,0.6,0.0,0.7248883277591411,0.0834120967312351,0.16047711143086954
true_subtype,Naive T,CRC,8,0.010486202086556134,0.012534091209160898,0.013044357960144099,-0.0025581558735879653,-0.1015625,0.678356721700375,-0.10109162952882872,0.14207525000496307,0.4,0.6,0.0,0.8561150470226566,0.0834120967312351,0.16047711143086954
true_subtype,Naive T,GC,7,0.013729462075174432,0.006837018431706276,0.011198672749896308,0.002530789325278124,-0.09090909090909094,0.7276492257916408,-0.0710887761479901,0.44146202787350863,0.2,0.8,0.2,0.8604458541409119,0.0834120967312351,0.16047711143086954
true_subtype,Naive T,HCC,7,0.008497005153921159,0.004888561563378347,0.01314586191129401,-0.004648856757372852,-0.2727272727272727,0.2765281952588454,-0.38491646260090123,0.2824702726545022,0.0,1.0,0.0,0.5033434565385726,0.0834120967312351,0.16047711143086954
true_subtype,Naive T,Normal,6,0.13193756247238714,0.018373679327138223,0.009538613260011299,0.12239894921237585,1.0,5.210531526321e-07,0.680351645596756,0.40953433746369133,1.0,1.0,1.0,8.44106107264002e-05,0.0834120967312351,0.16047711143086954
true_subtype,Naive T,PC,6,0.007242555406761349,0.001677392082808941,0.013489606375954505,-0.006247050969193156,-0.6274509803921569,0.013246213246213244,-0.07533816075815047,0.1669137601896946,0.2,0.8,0.0,0.06502686502686503,0.0834120967312351,0.16047711143086954
true_subtype,Plasma,BTC,6,0.00444667736835212,0.002986898218502354,0.005002111022780408,-0.0005554336544282877,-0.039215686274509776,0.8972337288126762,-0.060950937995682214,0.15540298269461816,0.4,0.6,0.2,0.9317427183823944,-0.026220499117868567,0.3100845375312345
true_subtype,Plasma,CRC,8,0.007938468308278719,0.0052763267721158405,0.00406898461213245,0.003869483696146269,0.1640625,0.4956045525704968,-0.2579702708850622,0.19881111034748203,0.2,0.8,0.0,0.7017235865830351,-0.026220499117868567,0.3100845375312345
true_subtype,Plasma,GC,7,0.011928876884987621,0.009916690857585883,0.003878042257288045,0.008050834627699576,0.33333333333333326,0.18022963425440208,0.022897085285387635,0.25826744762710085,0.6,0.6,0.0,0.3999616540988101,-0.026220499117868567,0.3100845375312345
true_subtype,Plasma,HCC,7,0.001671541997492687,0.006473778632770559,0.006095791001451379,-0.004424249003958692,-0.37662337662337664,0.12789896350267868,0.5641889781029308,0.7158931963856393,0.8,0.8,0.6,0.3237442513661554,-0.026220499117868567,0.3100845375312345
true_subtype,Plasma,Normal,6,0.0017832230715210304,0.001062702274012626,0.007176782446048953,-0.005393559374527922,-0.6176470588235294,0.014975588659799184,-0.15712386671743098,0.14172380439819143,0.0,1.0,0.0,0.06931558179678479,-0.026220499117868567,0.3100845375312345
true_subtype,Plasma,PC,6,0.013992144249228285,0.011253630112797949,0.0038932366506987406,0.010098907598529544,0.5,0.05423954897639109,-0.5180445773853193,1.3615646482160924,0.0,1.0,0.6,0.19184302355321445,-0.026220499117868567,0.3100845375312345
true_subtype,Tcm,BTC,6,0.0005843259368751388,0.00045174092333660136,0.00041733396946985903,0.00016699196740527976,0.22549019607843146,0.39385437242028254,0.015234020164203417,0.473656560659739,0.6,0.6,0.0,0.6194602750687939,1.1333280242356014,2.5752363905143487
true_subtype,Tcm,CRC,8,0.00013587085419476506,0.0031765518718115332,0.0004507706432602881,-0.00031489978906552304,-0.31640625,0.17601113844463978,0.3112998997362535,0.2789800277271287,0.8,0.8,0.2,0.3960250615004395,1.1333280242356014,2.5752363905143487
true_subtype,Tcm,GC,7,0.0006830601092896175,0.0002641515341796437,0.000361271676300578,0.00032178843298903947,0.47186147186147176,0.05447394495955472,-0.11872584410206499,1.1552444472555776,0.0,1.0,0.0,0.19184302355321445,1.1333280242356014,2.5752363905143487
true_subtype,Tcm,HCC,7,0.0004167824395665463,0.00035312574300337246,0.0004187604690117253,-1.9780294451790157e-06,-0.11688311688311692,0.6433958002677804,-0.11935332149373264,0.03203244541545722,0.2,0.8,0.0,0.8347236990605411,1.1333280242356014,2.5752363905143487
true_subtype,Tcm,Normal,6,0.0003372692637233063,0.0001000173491948468,0.0004928362221816319,-0.0001555669584583256,-0.16666666666666663,0.5317903122876457,-0.12084395529339031,0.08850897540757866,0.2,0.8,0.0,0.7248883277591411,1.1333280242356014,2.5752363905143487
true_subtype,Tcm,PC,6,0.000396583694414144,0.00029627061138531836,0.0004183229841924485,-2.173928977830449e-05,-0.06372549019607843,0.8201338078915772,0.010846534464474259,0.579282506850335,0.6,0.6,0.0,0.8884967095493411,1.1333280242356014,2.5752363905143487
true_subtype,cDC2,BTC,6,0.0203620972450422,0.010804115850796155,0.01977760804513233,0.0005844891999098704,0.009803921568627416,0.9852771221192272,0.3435105250743575,0.860515071286519,0.6,0.6,0.2,0.9929083217008913,0.29522173879926045,0.38633658423225997
true_subtype,cDC2,CRC,8,0.02423609621448907,0.02030685580945535,0.01977760804513233,0.0044584881693567405,0.1640625,0.4956045525704968,0.6078653679583559,1.3753574407075932,1.0,1.0,0.8,0.7017235865830351,0.29522173879926045,0.38633658423225997
true_subtype,cDC2,GC,7,0.028688524590163935,0.009403132378762391,0.016114285714285713,0.012574238875878222,0.5151515151515151,0.03356065043371545,-2.1539476469449146,2.4830435622200246,0.0,1.0,1.0,0.13592063425654757,0.29522173879926045,0.38633658423225997
true_subtype,cDC2,HCC,7,0.009585996110030564,0.0087395305365615,0.021480406386066762,-0.011894410276036198,-0.6883116883116883,0.0032030363299713144,-0.3921438663572892,1.382714621434011,0.2,0.8,0.2,0.019957380209821265,0.29522173879926045,0.38633658423225997
true_subtype,cDC2,Normal,6,0.013058948062658116,0.0009943239578413306,0.0215998282501893,-0.008540880187531186,-0.5588235294117647,0.029676582308161253,0.024215175330553722,0.09395263461755345,0.6,0.6,0.0,0.12993530632221953,0.29522173879926045,0.38633658423225997
true_subtype,cDC2,PC,6,0.03691957074098569,0.044707954392625746,0.016946909747699947,0.01997266099328574,0.5392156862745099,0.03658939448413133,1.8011078788010801,1.4917882213612557,0.8,0.8,0.4,0.1411305215816494,0.29522173879926045,0.38633658423225997
true_subtype,pDC,BTC,6,0.009899146035240999,0.005909217917071174,0.005428932221616558,0.004470213813624441,0.05882352941176472,0.8391357812410444,0.030206632946912816,1.1497569368968616,0.6,0.6,0.6,0.8884967095493411,0.5767844419175312,0.6574991571093235
true_subtype,pDC,CRC,8,0.007675243305046647,0.0066926287695423725,0.0050941800601212416,0.0025810632449254052,0.21875,0.3594742504959223,0.7275030360826772,0.6362065006527139,1.0,1.0,0.0,0.5765824611914793,0.5767844419175312,0.6574991571093235
true_subtype,pDC,GC,7,0.01366120218579235,0.0045061820176476135,0.004895143794848973,0.008766058390943375,0.6796536796536796,0.0036878149881245854,2.7222206949432484,1.9143283211104283,1.0,1.0,0.8,0.022126889928747513,0.5767844419175312,0.6574991571093235
true_subtype,pDC,HCC,7,0.0015671748112266704,0.002476650829293534,0.009284867641248518,-0.007717692830021848,-0.7316017316017316,0.0015079737989954708,-1.3191414536069372,1.0986604333065213,0.0,1.0,0.8,0.010178823143219428,0.5767844419175312,0.6574991571093235
true_subtype,pDC,Normal,6,0.003138656573415882,0.0005422138889022254,0.00876864741285727,-0.005629990839441388,-0.5980392156862745,0.018994992679203203,-0.24548709022093132,0.1821155965959541,0.0,1.0,0.0,0.0854774670564144,0.5767844419175312,0.6574991571093235
true_subtype,pDC,PC,6,0.00956888412924317,0.006774061953294608,0.005428932221616558,0.004139951907626612,0.32352941176470584,0.22461871935556146,-0.20504880560994582,1.4199903474118365,0.2,0.8,0.2,0.46061053842532856,0.5767844419175312,0.6574991571093235
true_subtype,platelet,BTC,6,0.0007017180392932264,0.0009970327245589126,0.0018593127720663146,-0.0011575947327730884,-0.48039215686274506,0.06618706555888368,-0.5935991000332715,0.4529603856209592,0.0,1.0,0.2,0.22240085661138298,0.11574046324733778,0.15957412176983202
true_subtype,platelet,CRC,8,0.0019600705436547184,0.001964698297828537,0.001565985871949653,0.0003940846717050653,0.0546875,0.8260329300389719,0.41469947068659424,1.0833534113742345,1.0,1.0,0.4,0.8884967095493411,0.11574046324733778,0.15957412176983202
true_subtype,platelet,GC,7,0.0015354550530429928,0.0011859558992030252,0.0017779533781114183,-0.00024249832506842558,-0.07359307359307354,0.7758159225310278,-0.7616300402046374,0.5258587728375135,0.0,1.0,0.2,0.8843376592126295,0.11574046324733778,0.15957412176983202
true_subtype,platelet,HCC,7,0.001417434443656981,0.0011424002294329852,0.0017779533781114183,-0.00036051893445443743,-0.2770562770562771,0.26215819966547593,-0.17203566743180945,0.12567371376489941,0.0,1.0,0.0,0.4881566476529552,0.11574046324733778,0.15957412176983202
true_subtype,platelet,Normal,6,0.007518054953032491,0.0056898833640622,0.0014967961349998892,0.0060212588180326015,0.9803921568627452,0.00016389761428708645,0.4152300756600574,0.12923492484604604,1.0,1.0,0.4,0.0018965295367505718,0.11574046324733778,0.15957412176983202
true_subtype,platelet,PC,6,0.0013166616632093904,0.0019132111260735218,0.0017920053081165593,-0.00047534364490716893,-0.17156862745098034,0.5196071304217891,0.18153168958401722,0.6953893695936539,0.6,0.6,0.2,0.7248883277591411,0.11574046324733778,0.15957412176983202
pred_soft_subtype,Atypical Memory B,BTC,6,0.00035238974703841815,0.00015059795720496864,0.0002997419724034576,5.264777463496057e-05,0.009803921568627416,0.9852771221192272,-0.33798121663120445,1.0179686062951867,0.2,0.8,0.4,0.9867792579866882,0.20059226660938845,0.22275520352733597
pred_soft_subtype,Atypical Memory B,CRC,8,0.00011869469366378234,9.296850891545155e-05,0.00040440175301642984,-0.00028570705935264753,-0.5625,0.013467710062137307,-0.33315727490497143,0.15812777549867207,0.0,1.0,0.0,0.05454422575165609,0.20059226660938845,0.22275520352733597
pred_soft_subtype,Atypical Memory B,GC,7,0.00036127648477208223,0.0003957196244074845,0.0003154214131915345,4.5855071580547723e-05,-0.21212121212121215,0.4012258388419379,-0.470947170920064,0.352755144779576,0.0,1.0,0.0,0.6914743180041909,0.20059226660938845,0.22275520352733597
pred_soft_subtype,Atypical Memory B,HCC,7,0.00014173606566539703,5.299400634435882e-05,0.00041944542514755795,-0.00027770935948216095,-0.35930735930735935,0.14727991864214776,-0.017699887735632344,0.09116965930388538,0.4,0.6,0.0,0.34578763507286864,0.20059226660938845,0.22275520352733597
pred_soft_subtype,Atypical Memory B,Normal,6,0.0017467754859671744,0.0029319329597312202,0.00020736396049483253,0.001539411525472342,0.9019607843137254,6.51316440790125e-05,0.31892787636284525,0.3547671857560895,1.0,1.0,0.0,0.0005275663170400013,0.20059226660938845,0.22275520352733597
pred_soft_subtype,Atypical Memory B,PC,6,0.0007938818067779174,0.00047277699746593,0.00028417239006476344,0.000509709416713154,0.4411764705882353,0.09242492926703455,0.7647946168472389,0.7255582489427175,1.0,1.0,0.6,0.24954730902099329,0.20059226660938845,0.22275520352733597
pred_soft_subtype,CD14 Monocyte-1,BTC,6,0.05496071329346776,0.0400733357583742,0.06816685657837204,-0.013206143284904284,-0.11764705882352944,0.670892407734513,0.04893643156752793,0.3326118710683956,0.6,0.6,0.0,0.8758715481077949,0.13773726378560697,0.3214330913182212
pred_soft_subtype,CD14 Monocyte-1,CRC,8,0.04849195612910982,0.02934055631887606,0.08066936246870676,-0.03217740633959694,-0.2890625,0.22187371289538474,-0.758636221428783,0.15922210546106663,0.0,1.0,0.2,0.45498153783610545,0.13773726378560697,0.3214330913182212
pred_soft_subtype,CD14 Monocyte-1,GC,7,0.15161275723364465,0.1223801295726204,0.05838088681075523,0.09323187042288941,0.16883116883116878,0.5071700898326286,0.2581356929288069,0.8625076833148296,0.8,0.8,0.2,0.7828129594976618,0.13773726378560697,0.3214330913182212
pred_soft_subtype,CD14 Monocyte-1,HCC,7,0.10941598084920637,0.0824902911740894,0.05730789813578378,0.052108082713422585,0.20346320346320357,0.4213327282986726,0.6704634036972428,0.6554419434419498,1.0,1.0,0.0,0.7028371982185087,0.13773726378560697,0.3214330913182212
pred_soft_subtype,CD14 Monocyte-1,Normal,6,0.057263492878345076,0.028968573617166794,0.06816685657837204,-0.010903363700026966,-0.0980392156862745,0.725691567796831,-0.08843728721763186,0.10936884335010283,0.0,1.0,0.0,0.8863239249421424,0.13773726378560697,0.3214330913182212
pred_soft_subtype,CD14 Monocyte-1,PC,6,0.1072188374591263,0.10903214175312803,0.0578443924732695,0.0493744449858568,0.15686274509803932,0.5663571610940031,-0.5793928035153595,1.2314332708919373,0.0,1.0,0.0,0.804823334186215,0.13773726378560697,0.3214330913182212
pred_soft_subtype,CD14 Monocyte-2,BTC,6,0.006276086403849916,0.00554160200961723,0.00980008944433617,-0.0035240030404862536,-0.039215686274509776,0.8972337288126762,0.15550940292512863,0.4454883083280049,0.6,0.6,0.0,0.937753961726797,0.0771946043603802,0.15051720129127846
pred_soft_subtype,CD14 Monocyte-2,CRC,8,0.0054997083349578695,0.005691038733292155,0.009853569649874112,-0.004353861314916243,-0.03125,0.9076545856731615,-0.24067973538184426,0.23807913949662848,0.0,1.0,0.2,0.9425643774298215,0.0771946043603802,0.15051720129127846
pred_soft_subtype,CD14 Monocyte-2,GC,7,0.012574334860790546,0.02245610381577874,0.006468723015364357,0.006105611845426189,0.24675324675324672,0.32648367586448085,-0.1513701436321339,1.4924457587747586,0.4,0.6,0.2,0.6079351205752402,0.0771946043603802,0.15051720129127846
pred_soft_subtype,CD14 Monocyte-2,HCC,7,0.01193135497011366,0.0086449117844906,0.006468723015364357,0.005462631954749302,0.22943722943722933,0.36270465511951583,0.15983401609946374,0.5694216681802065,0.6,0.6,0.0,0.6456940014215556,0.0771946043603802,0.15051720129127846
pred_soft_subtype,CD14 Monocyte-2,Normal,6,0.0011190691824684075,0.0007761013153402125,0.01066225946859215,-0.009543190286123743,-0.9313725490196079,2.2926338715812404e-05,-0.2744163761416616,0.20861298574357412,0.0,1.0,0.0,0.00024760445813077394,0.0771946043603802,0.15051720129127846
pred_soft_subtype,CD14 Monocyte-2,PC,6,0.013462991679554889,0.005207693628764751,0.0054997083349578695,0.00796328334459702,0.47058823529411775,0.07138792928266614,1.042497644528802,0.8010431149467281,1.0,1.0,0.2,0.20651508113914135,0.0771946043603802,0.15051720129127846
pred_soft_subtype,CD14 Monocyte-3,BTC,6,0.00022231778348512073,0.00015830187190536373,0.000438062809654121,-0.00021574502616900028,-0.5196078431372548,0.04473032894085526,-0.022439406114722223,0.011706612815910216,0.0,1.0,0.0,0.1420845742827167,0.019890591546169473,0.04072671560520046
pred_soft_subtype,CD14 Monocyte-3,CRC,8,0.0003775750983236986,0.0016092307328726982,0.0003153322383624023,6.22428599612963e-05,0.0859375,0.7276610001068206,-0.04277886161549993,0.34307909693196825,0.4,0.6,0.0,0.8863239249421424,0.019890591546169473,0.04072671560520046
pred_soft_subtype,CD14 Monocyte-3,GC,7,0.0002521620565470665,0.0002238978115257795,0.0004155045792970668,-0.00016334252275000026,-0.3073593073593074,0.21808184702921546,-0.19936941490841759,0.1703389440358452,0.0,1.0,0.0,0.45498153783610545,0.019890591546169473,0.04072671560520046
pred_soft_subtype,CD14 Monocyte-3,HCC,7,0.0004606210400111752,0.00021458539560823963,0.00030773596370786406,0.00015288507630331112,0.05627705627705626,0.8345801982024893,-0.003964748878339929,0.06237166236752724,0.4,0.6,0.0,0.937753961726797,0.019890591546169473,0.04072671560520046
pred_soft_subtype,CD14 Monocyte-3,Normal,6,0.020552410698844347,0.018459400314667182,0.0003000558184506261,0.02025235488039372,1.0,5.210531526321e-07,0.508939602098883,0.35835609433153226,1.0,1.0,0.4,1.688212214528004e-05,0.019890591546169473,0.04072671560520046
pred_soft_subtype,CD14 Monocyte-3,PC,6,0.0002697243035177564,0.00019609347329273857,0.0003775750983236986,-0.00010785079480594219,-0.303921568627451,0.25519516045831836,-0.11661206808075247,0.373981656724585,0.0,1.0,0.0,0.5103903209166367,0.019890591546169473,0.04072671560520046
pred_soft_subtype,CD16 Monocyte-1,BTC,6,0.03820979488128663,0.009160303402430653,0.051373153214493844,-0.013163358333207212,-0.43137254901960786,0.1003907898644741,-1.7974804280703962,1.3496800899357742,0.0,1.0,1.0,0.26346620495227313,0.35817491730728473,0.32260660309279826
pred_soft_subtype,CD16 Monocyte-1,CRC,8,0.05133217552634269,0.02847237015747224,0.044651862042943025,0.006680313483399668,-0.0546875,0.8293994572632343,0.5941551591616349,0.7202781212093909,0.8,0.8,0.4,0.937753961726797,0.35817491730728473,0.32260660309279826
pred_soft_subtype,CD16 Monocyte-1,GC,7,0.07434071957395529,0.04012601780638578,0.04428503921612885,0.030055680357826436,0.4458874458874458,0.06881260875068924,0.23803002198712847,1.1080117127476474,0.8,0.8,0.2,0.20268441122930286,0.35817491730728473,0.32260660309279826
pred_soft_subtype,CD16 Monocyte-1,HCC,7,0.06079712128620641,0.014712628555658122,0.04331284674407781,0.0174842745421286,0.35064935064935066,0.1577345742980418,0.0219952336674381,0.1329242082006621,0.8,0.8,0.0,0.3650428719468968,0.35817491730728473,0.32260660309279826
pred_soft_subtype,CD16 Monocyte-1,Normal,6,0.018566855714038065,0.022465326764125534,0.04910805460820468,-0.030541198894166614,-0.607843137254902,0.016889416889416888,-0.24985810664252575,0.1808629944959976,0.0,1.0,0.0,0.06673379356306186,0.35817491730728473,0.32260660309279826
pred_soft_subtype,CD16 Monocyte-1,PC,6,0.06448937944730099,0.05334174824518706,0.04585756354692584,0.018631815900375145,0.2058823529411764,0.4472470156680683,0.42382654893291993,1.7200948966228027,0.6,0.6,0.2,0.7318587529113845,0.35817491730728473,0.32260660309279826
pred_soft_subtype,CD16 Monocyte-2,BTC,6,0.00522576255083514,0.0028916322290130324,0.010695687019183692,-0.005469924468348552,-0.5490196078431373,0.03299048035890141,-0.13608540063456065,0.3180869429788013,0.0,1.0,0.0,0.11326719521378964,-0.018477909796621318,0.025050257110860084
pred_soft_subtype,CD16 Monocyte-2,CRC,8,0.005115061572436625,0.009909065720891013,0.010333047933486956,-0.005217986361050331,-0.3203125,0.17425775815868697,0.10264508469067658,1.022529359967911,0.6,0.6,0.0,0.39760220875644064,-0.018477909796621318,0.025050257110860084
pred_soft_subtype,CD16 Monocyte-2,GC,7,0.00869723293225339,0.00552231148463127,0.009983237897046691,-0.0012860049647933011,0.05627705627705626,0.8345801982024893,0.05141912693616276,0.499121396564848,0.6,0.6,0.0,0.937753961726797,-0.018477909796621318,0.025050257110860084
pred_soft_subtype,CD16 Monocyte-2,HCC,7,0.012611753168532837,0.00616767398331429,0.008037852160761865,0.004573901007770971,0.22943722943722933,0.36270465511951583,0.19480696020675425,0.9828737858721943,1.0,1.0,0.2,0.6456940014215556,-0.018477909796621318,0.025050257110860084
pred_soft_subtype,CD16 Monocyte-2,Normal,6,0.02423778744518577,0.025800797242358273,0.0074967395259077935,0.016741047919277975,0.803921568627451,0.0007883534199323674,-0.018999821894857247,0.06214967099318601,0.4,0.6,0.0,0.00510853016116174,-0.018477909796621318,0.025050257110860084
pred_soft_subtype,CD16 Monocyte-2,PC,6,0.00638307514683662,0.004085005540090635,0.010345876982743425,-0.003962801835906805,-0.17647058823529416,0.5170431275694434,-0.16677337489216978,0.3323355627977783,0.0,1.0,0.0,0.7828129594976618,-0.018477909796621318,0.025050257110860084
pred_soft_subtype,CD16 NK,BTC,6,0.21937453113665425,0.03130164273397379,0.17562332733457853,0.04375120380207573,0.18627450980392157,0.49319713003923527,-0.29533826062966084,1.071386226222879,0.4,0.6,0.0,0.7828129594976618,0.19207623357775255,0.28300848280352786
pred_soft_subtype,CD16 NK,CRC,8,0.19748935808400828,0.16181211982034763,0.1883062434324133,0.009183114651594965,0.09375,0.7028598842840329,0.03937793996885505,0.07817477371339726,0.8,0.8,0.0,0.8758715481077949,0.19207623357775255,0.28300848280352786
pred_soft_subtype,CD16 NK,GC,7,0.16502806907569292,0.047691747099875836,0.2038104497961143,-0.03878238072042137,-0.09956709956709953,0.7016064528448431,-0.13917535706566328,0.3932791119667041,0.2,0.8,0.2,0.8758715481077949,0.19207623357775255,0.28300848280352786
pred_soft_subtype,CD16 NK,HCC,7,0.29237163822846374,0.07403428935811177,0.16502806907569292,0.1273435691527708,0.774891774891775,0.0006456921317602432,1.5127027438911793,1.1230677516667127,1.0,1.0,1.0,0.0045479184932678005,0.19207623357775255,0.28300848280352786
pred_soft_subtype,CD16 NK,Normal,6,0.0333390818932231,0.022912307073398024,0.21815264452422847,-0.18481356263100537,-0.9607843137254902,6.2526378315852004e-06,-0.4558147805638133,0.2475545217304928,0.0,1.0,0.0,0.00012661591608960032,0.19207623357775255,0.28300848280352786
pred_soft_subtype,CD16 NK,PC,6,0.17343844762400507,0.03533086688994316,0.20968967779981884,-0.036251230175813776,-0.10784313725490191,0.6980991980991981,-0.24736223673843127,0.4422826557206804,0.2,0.8,0.4,0.8758715481077949,0.19207623357775255,0.28300848280352786
pred_soft_subtype,CD4 + Tcm-1,BTC,6,0.2897406907758858,0.060015344159796924,0.25725376083217344,0.032486929943712384,0.21568627450980382,0.425173119909962,0.18856313318191845,1.2475558568543796,0.6,0.6,0.2,0.7028371982185087,-0.09508913328715915,0.253071191279674
pred_soft_subtype,CD4 + Tcm-1,CRC,8,0.3286172290003488,0.2258896634738554,0.2620226022044376,0.06659462679591116,0.2109375,0.3774022349873743,0.09549187489307157,1.3907331473163294,0.6,0.6,0.4,0.6645561094342896,-0.09508913328715915,0.253071191279674
