feature_set,transform,outer_fold,disease,feature,coefficient
pred_hard_subtype,clr,0,BTC,pred_hard_subtype::platelet,-0.0556528304142161
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::Atypical Memory B,-0.1112117313314242
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD14 Monocyte-1,-0.11770805527330903
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD14 Monocyte-2,-0.011928726967972252
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD14 Monocyte-3,0.07855977671337136
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD16 Monocyte-1,-0.02106421906598078
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD16 Monocyte-2,-0.1112476830105657
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD16 NK,0.06057733914053365
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD4 + Tcm-1,-0.01370037634051095
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD4 + Tcm-2,-0.05703235578989718
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD4 Monocyte-4,0.1376756657907712
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD56 NK,-0.024140136408605677
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD8 + CTL-1,0.004636649599013882
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD8 + CTL-2,-0.007970036869283563
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD8 + CTL-3,-0.09937568298357422
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD8 Tem-1,0.028186464398025416
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::CD8 Tem-2,0.13062996998337617
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::Cycling T,0.14293630980600935
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::Erythrocyte,-0.07632834435691836
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::GCB,0.07125487786313837
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::Memory B-1,-0.17444675992531844
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::Memory B-2,-0.11357154812199546
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::Naive T,-0.002606171082314485
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::Plasma,0.014504956827031193
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::Tcm,-0.03895086676255347
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::cDC2,0.06638128517359732
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::pDC,0.1114859907558877
pred_hard_subtype,clr,0,CRC,pred_hard_subtype::platelet,-0.07733426398348309
pred_hard_subtype,clr,0,GC,pred_hard_subtype::Atypical Memory B,0.06640831109749362
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD14 Monocyte-1,0.162198112256897
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD14 Monocyte-2,0.027046400906131276
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD14 Monocyte-3,0.009437614532065389
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD16 Monocyte-1,0.14587574075563275
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD16 Monocyte-2,0.008509392707753718
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD16 NK,-0.14634681225820048
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD4 + Tcm-1,0.061513037841508474
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD4 + Tcm-2,-0.11600355091340749
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD4 Monocyte-4,0.039078775313348045
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD56 NK,-0.25215938781016095
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD8 + CTL-1,0.0036900356980322157
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD8 + CTL-2,0.016705967068112622
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD8 + CTL-3,0.03763604805315375
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD8 Tem-1,0.03770914943159738
pred_hard_subtype,clr,0,GC,pred_hard_subtype::CD8 Tem-2,-0.15075630444610472
pred_hard_subtype,clr,0,GC,pred_hard_subtype::Cycling T,-0.00017663024702616403
pred_hard_subtype,clr,0,GC,pred_hard_subtype::Erythrocyte,0.1816984579677642
pred_hard_subtype,clr,0,GC,pred_hard_subtype::GCB,0.01493127656866151
pred_hard_subtype,clr,0,GC,pred_hard_subtype::Memory B-1,-0.09774069760084912
pred_hard_subtype,clr,0,GC,pred_hard_subtype::Memory B-2,0.047927996440932485
pred_hard_subtype,clr,0,GC,pred_hard_subtype::Naive T,-0.08242319052326798
pred_hard_subtype,clr,0,GC,pred_hard_subtype::Plasma,0.2218635285834704
pred_hard_subtype,clr,0,GC,pred_hard_subtype::Tcm,0.07473629748680134
pred_hard_subtype,clr,0,GC,pred_hard_subtype::cDC2,0.18271845737239192
pred_hard_subtype,clr,0,GC,pred_hard_subtype::pDC,-0.03818865679303515
pred_hard_subtype,clr,0,GC,pred_hard_subtype::platelet,0.04643646111172839
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::Atypical Memory B,-0.03157239036502904
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD14 Monocyte-1,-0.012569547118402148
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD14 Monocyte-2,-0.03780784623891833
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD14 Monocyte-3,-0.09121693062573419
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD16 Monocyte-1,0.18079278154376346
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD16 Monocyte-2,0.21395327513906356
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD16 NK,0.16171274942794947
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD4 + Tcm-1,-0.018114946368267503
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD4 + Tcm-2,-0.04967151444749862
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD4 Monocyte-4,-0.12640637362005042
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD56 NK,0.21795641194824383
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD8 + CTL-1,0.05976916553596388
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD8 + CTL-2,-0.06153998034856428
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD8 + CTL-3,-0.039910773664428426
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD8 Tem-1,-0.05997190551883361
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::CD8 Tem-2,-0.1649269823712322
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::Cycling T,0.06761568825875763
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::Erythrocyte,-0.0543645848589925
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::GCB,-0.09021013568674754
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::Memory B-1,-0.08924698337049031
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::Memory B-2,-0.040680848377843346
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::Naive T,-0.03340389917641032
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::Plasma,-0.012977978885270398
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::Tcm,-0.0004814968276933159
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::cDC2,-0.0472881410793405
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::pDC,0.07978831109398316
pred_hard_subtype,clr,0,HCC,pred_hard_subtype::platelet,-0.03296841220359377
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::Atypical Memory B,0.06406767851456781
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD14 Monocyte-1,-0.09555546550378587
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD14 Monocyte-2,-0.13014363908920795
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD14 Monocyte-3,0.12463952712724286
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD16 Monocyte-1,-0.1060000255482648
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD16 Monocyte-2,0.0587240945222028
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD16 NK,-0.12639885071250945
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD4 + Tcm-1,-0.12620376705382064
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD4 + Tcm-2,0.09913289681032966
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD4 Monocyte-4,0.08524743190464627
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD56 NK,0.07880930487305517
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD8 + CTL-1,0.1057297784667687
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD8 + CTL-2,0.12483085125858397
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD8 + CTL-3,0.14127530003056232
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD8 Tem-1,-0.14258834517401917
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::CD8 Tem-2,0.017073099077109227
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::Cycling T,-0.07009718953080028
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::Erythrocyte,0.008993264026740234
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::GCB,0.11529901067615073
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::Memory B-1,-0.007011382218154387
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::Memory B-2,0.13461276050502316
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::Naive T,0.10025685735445854
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::Plasma,-0.10084313140728557
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::Tcm,-0.11023925141697828
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::cDC2,-0.021363457932069042
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::pDC,-0.09866468360441318
pred_hard_subtype,clr,0,Normal,pred_hard_subtype::platelet,0.08326469321118021
pred_hard_subtype,clr,0,PC,pred_hard_subtype::Atypical Memory B,0.06026114769996957
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD14 Monocyte-1,0.15581611913895577
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD14 Monocyte-2,0.16956824352361116
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD14 Monocyte-3,-0.017129141247895403
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD16 Monocyte-1,0.05680131774244319
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD16 Monocyte-2,-0.09572182830433107
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD16 NK,-0.025357620216592176
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD4 + Tcm-1,0.07939175315166791
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD4 + Tcm-2,-0.052162413195243326
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD4 Monocyte-4,0.003905041106011048
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD56 NK,-0.04661533217708914
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD8 + CTL-1,-0.020321100984326223
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD8 + CTL-2,0.002474111301043901
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD8 + CTL-3,0.02449360529560784
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD8 Tem-1,0.07381921751418166
pred_hard_subtype,clr,0,PC,pred_hard_subtype::CD8 Tem-2,-0.07292290211479728
pred_hard_subtype,clr,0,PC,pred_hard_subtype::Cycling T,-0.06348942650808949
pred_hard_subtype,clr,0,PC,pred_hard_subtype::Erythrocyte,-0.011063396290420208
pred_hard_subtype,clr,0,PC,pred_hard_subtype::GCB,-0.009947455917486756
pred_hard_subtype,clr,0,PC,pred_hard_subtype::Memory B-1,0.06337176182324884
pred_hard_subtype,clr,0,PC,pred_hard_subtype::Memory B-2,0.03618336963118219
pred_hard_subtype,clr,0,PC,pred_hard_subtype::Naive T,-0.020384222174499953
pred_hard_subtype,clr,0,PC,pred_hard_subtype::Plasma,-0.05484271079083419
pred_hard_subtype,clr,0,PC,pred_hard_subtype::Tcm,0.07940556618200492
pred_hard_subtype,clr,0,PC,pred_hard_subtype::cDC2,-0.19255235701993723
pred_hard_subtype,clr,0,PC,pred_hard_subtype::pDC,-0.03610075247562935
pred_hard_subtype,clr,0,PC,pred_hard_subtype::platelet,0.03625435227838431
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::Atypical Memory B,0.002763794151090477
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD14 Monocyte-1,-0.10303791511325905
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD14 Monocyte-2,0.04139536926890722
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD14 Monocyte-3,-0.0774726074122239
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD16 Monocyte-1,-0.2680195301708656
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD16 Monocyte-2,-0.22590284707184935
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD16 NK,0.0449527924172195
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD4 + Tcm-1,0.06628980161036857
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD4 + Tcm-2,0.19855168546664015
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD4 Monocyte-4,0.09659022441668007
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD56 NK,-0.05946905529027125
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD8 + CTL-1,-0.04813722856422221
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD8 + CTL-2,-0.07596230761745695
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD8 + CTL-3,-0.06488140604663736
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD8 Tem-1,0.07261334595765463
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::CD8 Tem-2,-0.13217058848182103
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::Cycling T,-0.051571872352824955
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::Erythrocyte,-0.04085489295634868
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::GCB,-0.02599807851163617
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::Memory B-1,0.2811287361639508
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::Memory B-2,-0.04737755282946111
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::Naive T,-0.013948796638023408
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::Plasma,-0.009445271253566773
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::Tcm,-0.0124863397997502
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::cDC2,0.08245492586724042
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::pDC,0.02915397392603734
pred_hard_subtype,clr,1,BTC,pred_hard_subtype::platelet,-0.0409024429280313
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::Atypical Memory B,-0.07978272968677265
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD14 Monocyte-1,-0.12978416135211285
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD14 Monocyte-2,0.019521254676740835
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD14 Monocyte-3,0.00013028154904568828
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD16 Monocyte-1,-0.05189439430396606
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD16 Monocyte-2,-0.06051645231444058
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD16 NK,-0.07150017931191012
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD4 + Tcm-1,-0.07885286785220737
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD4 + Tcm-2,-0.009342938747363918
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD4 Monocyte-4,-0.016029701574130036
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD56 NK,0.19529247617288112
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD8 + CTL-1,-0.14991068799641918
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD8 + CTL-2,0.005634935631031387
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD8 + CTL-3,0.029904529957532622
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD8 Tem-1,-0.05409183445796116
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::CD8 Tem-2,0.24457679161831428
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::Cycling T,-0.05069110407221506
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::Erythrocyte,0.013107229108328677
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::GCB,-0.10182693892314831
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::Memory B-1,-0.08988316913710293
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::Memory B-2,-0.18307541971767471
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::Naive T,0.15028913988233922
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::Plasma,0.023982541158874812
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::Tcm,0.09959417118165505
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::cDC2,0.07819516294601436
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::pDC,0.07382632045790144
pred_hard_subtype,clr,1,CRC,pred_hard_subtype::platelet,-0.13600517476999813
pred_hard_subtype,clr,1,GC,pred_hard_subtype::Atypical Memory B,0.06606098425157796
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD14 Monocyte-1,0.09859109504554195
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD14 Monocyte-2,0.11452572463416746
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD14 Monocyte-3,-0.007385486881011845
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD16 Monocyte-1,0.002689167977588906
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD16 Monocyte-2,0.0018947995795764285
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD16 NK,0.022141737322739705
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD4 + Tcm-1,0.07082570353568146
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD4 + Tcm-2,-0.05021575754403233
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD4 Monocyte-4,-0.029081126907668852
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD56 NK,-0.3021143669107813
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD8 + CTL-1,0.027777779963341097
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD8 + CTL-2,-0.0036763316601393795
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD8 + CTL-3,-0.011792238147128346
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD8 Tem-1,0.07016413998288552
pred_hard_subtype,clr,1,GC,pred_hard_subtype::CD8 Tem-2,0.03718329722171678
pred_hard_subtype,clr,1,GC,pred_hard_subtype::Cycling T,0.013751025945529093
pred_hard_subtype,clr,1,GC,pred_hard_subtype::Erythrocyte,0.10262130123545846
pred_hard_subtype,clr,1,GC,pred_hard_subtype::GCB,0.025905524311399954
pred_hard_subtype,clr,1,GC,pred_hard_subtype::Memory B-1,-0.19532964554905363
pred_hard_subtype,clr,1,GC,pred_hard_subtype::Memory B-2,0.05402755229960497
pred_hard_subtype,clr,1,GC,pred_hard_subtype::Naive T,-0.05849094180303284
pred_hard_subtype,clr,1,GC,pred_hard_subtype::Plasma,0.17100930593538063
pred_hard_subtype,clr,1,GC,pred_hard_subtype::Tcm,0.011301149436404817
pred_hard_subtype,clr,1,GC,pred_hard_subtype::cDC2,0.1740842785667871
pred_hard_subtype,clr,1,GC,pred_hard_subtype::pDC,-0.08237488544676094
pred_hard_subtype,clr,1,GC,pred_hard_subtype::platelet,0.030482727534279434
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::Atypical Memory B,-0.017372112650918647
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD14 Monocyte-1,0.05548496253930412
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD14 Monocyte-2,-0.030085414022158592
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD14 Monocyte-3,-0.07499292980481
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD16 Monocyte-1,0.22987862933286762
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD16 Monocyte-2,0.3393052178852399
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD16 NK,0.14171154632158653
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD4 + Tcm-1,-0.003419257128273135
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD4 + Tcm-2,-0.04998758031520615
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD4 Monocyte-4,-0.10780646981551675
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD56 NK,0.06951429394106906
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD8 + CTL-1,-0.040485513084532694
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD8 + CTL-2,-0.07695430864729322
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD8 + CTL-3,-0.06546353477058228
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD8 Tem-1,-0.030306866602840626
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::CD8 Tem-2,-0.07154645203339098
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::Cycling T,0.20159388084882568
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::Erythrocyte,-0.07916256946759326
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::GCB,-0.03163282076427636
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::Memory B-1,-0.11594337660383021
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::Memory B-2,-0.0474280070239418
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::Naive T,-0.13533464345238788
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::Plasma,-0.13330788281760445
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::Tcm,-0.04359909894658103
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::cDC2,-0.04503860088151165
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::pDC,-0.015118321197704999
pred_hard_subtype,clr,1,HCC,pred_hard_subtype::platelet,-0.03285378684962004
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::Atypical Memory B,-0.07197637571012958
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD14 Monocyte-1,-0.10183524781942378
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD14 Monocyte-2,-0.11106426154388178
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD14 Monocyte-3,0.15923002459086244
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD16 Monocyte-1,-0.0690783632288667
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD16 Monocyte-2,0.05443556769837525
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD16 NK,-0.12858062241613802
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD4 + Tcm-1,-0.14543818799867422
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD4 + Tcm-2,0.09568892910837672
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD4 Monocyte-4,0.062167462923809154
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD56 NK,0.05270545324065334
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD8 + CTL-1,0.16922623448665847
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD8 + CTL-2,0.14362893933036053
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD8 + CTL-3,0.10831062868068193
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD8 Tem-1,-0.12868979809391662
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::CD8 Tem-2,0.01927509231133557
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::Cycling T,-0.027824960601128886
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::Erythrocyte,-0.006414329707120442
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::GCB,0.0878470700438101
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::Memory B-1,0.01017931917088252
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::Memory B-2,0.14419367520088824
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::Naive T,0.10476541006061167
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::Plasma,-0.11204903174452308
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::Tcm,-0.10111726153593202
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::cDC2,-0.016405707560700856
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::pDC,-0.0934410600893359
pred_hard_subtype,clr,1,Normal,pred_hard_subtype::platelet,0.13888205412412152
pred_hard_subtype,clr,1,PC,pred_hard_subtype::Atypical Memory B,0.10030643964515244
pred_hard_subtype,clr,1,PC,pred_hard_subtype::CD14 Monocyte-1,0.18058126669994937
pred_hard_subtype,clr,1,PC,pred_hard_subtype::CD14 Monocyte-2,-0.03429267301377538
