job_id,outer_fold,seed,patient_budget,cell_cap,model,task,start_time,end_time,exit_status,log_path,output_path,error
fold0_seed12_P8_C100_logistic_regression_coarse,0,12,8,100,logistic_regression,coarse,2026-09-08T20:34:23.697807+00:00,2026-09-08T20:35:01.505044+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed12_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed12_P8_C100_logistic_regression.npz,
fold0_seed12_P8_C100_logistic_regression_fine,0,12,8,100,logistic_regression,fine,2026-09-08T20:34:23.697807+00:00,2026-09-08T20:35:01.505044+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed12_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed12_P8_C100_logistic_regression.npz,
fold0_seed12_P8_C100_xgboost_coarse,0,12,8,100,xgboost,coarse,2026-09-08T20:34:23.917338+00:00,2026-09-08T20:35:31.908047+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed12_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed12_P8_C100_xgboost.npz,
fold0_seed12_P8_C100_xgboost_fine,0,12,8,100,xgboost,fine,2026-09-08T20:34:23.917338+00:00,2026-09-08T20:35:31.908047+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed12_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed12_P8_C100_xgboost.npz,
fold0_seed13_P8_C100_logistic_regression_coarse,0,13,8,100,logistic_regression,coarse,2026-09-08T20:34:23.728521+00:00,2026-09-08T20:35:01.559431+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed13_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed13_P8_C100_logistic_regression.npz,
fold0_seed13_P8_C100_logistic_regression_fine,0,13,8,100,logistic_regression,fine,2026-09-08T20:34:23.728521+00:00,2026-09-08T20:35:01.559431+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed13_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed13_P8_C100_logistic_regression.npz,
fold0_seed13_P8_C100_xgboost_coarse,0,13,8,100,xgboost,coarse,2026-09-08T20:34:23.792368+00:00,2026-09-08T20:35:32.013085+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed13_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed13_P8_C100_xgboost.npz,
fold0_seed13_P8_C100_xgboost_fine,0,13,8,100,xgboost,fine,2026-09-08T20:34:23.792368+00:00,2026-09-08T20:35:32.013085+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed13_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed13_P8_C100_xgboost.npz,
fold0_seed14_P8_C100_logistic_regression_coarse,0,14,8,100,logistic_regression,coarse,2026-09-08T20:34:23.814907+00:00,2026-09-08T20:35:01.608668+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed14_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed14_P8_C100_logistic_regression.npz,
fold0_seed14_P8_C100_logistic_regression_fine,0,14,8,100,logistic_regression,fine,2026-09-08T20:34:23.814907+00:00,2026-09-08T20:35:01.608668+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed14_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed14_P8_C100_logistic_regression.npz,
fold0_seed14_P8_C100_xgboost_coarse,0,14,8,100,xgboost,coarse,2026-09-08T20:34:23.703695+00:00,2026-09-08T20:35:33.813198+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed14_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed14_P8_C100_xgboost.npz,
fold0_seed14_P8_C100_xgboost_fine,0,14,8,100,xgboost,fine,2026-09-08T20:34:23.703695+00:00,2026-09-08T20:35:33.813198+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed14_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed14_P8_C100_xgboost.npz,
fold0_seed15_P8_C100_logistic_regression_coarse,0,15,8,100,logistic_regression,coarse,2026-09-08T20:34:23.699547+00:00,2026-09-08T20:35:01.524367+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed15_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed15_P8_C100_logistic_regression.npz,
fold0_seed15_P8_C100_logistic_regression_fine,0,15,8,100,logistic_regression,fine,2026-09-08T20:34:23.699547+00:00,2026-09-08T20:35:01.524367+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed15_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed15_P8_C100_logistic_regression.npz,
fold0_seed15_P8_C100_xgboost_coarse,0,15,8,100,xgboost,coarse,2026-09-08T20:34:23.809088+00:00,2026-09-08T20:35:32.497385+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed15_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed15_P8_C100_xgboost.npz,
fold0_seed15_P8_C100_xgboost_fine,0,15,8,100,xgboost,fine,2026-09-08T20:34:23.809088+00:00,2026-09-08T20:35:32.497385+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed15_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed15_P8_C100_xgboost.npz,
fold0_seed16_P8_C100_logistic_regression_coarse,0,16,8,100,logistic_regression,coarse,2026-09-08T20:34:23.681204+00:00,2026-09-08T20:34:37.535190+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed16_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed16_P8_C100_logistic_regression.npz,
fold0_seed16_P8_C100_logistic_regression_fine,0,16,8,100,logistic_regression,fine,2026-09-08T20:34:23.681204+00:00,2026-09-08T20:34:37.535190+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed16_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed16_P8_C100_logistic_regression.npz,
fold0_seed16_P8_C100_xgboost_coarse,0,16,8,100,xgboost,coarse,2026-09-08T20:34:23.680998+00:00,2026-09-08T20:35:20.274290+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed16_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed16_P8_C100_xgboost.npz,
