scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold0_seed02_P8_C100_xgboost,0,2,8,100,xgboost,coarse,0.9867729814170341,0.8250333119118072,2.9632645500823855,1.1919063348323107,0.8481989865041898,5,5,800,165797,1680.92578125
outer_fold,fold0_seed02_P8_C100_xgboost,0,2,8,100,xgboost,fine,0.7309601500630288,0.3278710304361159,19.015876304358244,7.578917106613517,0.3348076766030495,39,34,800,165797,1680.92578125
outer_fold,fold0_seed03_P8_C100_logistic_regression,0,3,8,100,logistic_regression,coarse,0.9916645053891204,0.9839142973647228,0.017985332757234573,0.04675689060240984,0.9760093995154179,5,5,800,165797,1677.0390625
outer_fold,fold0_seed03_P8_C100_logistic_regression,0,3,8,100,logistic_regression,fine,0.7302303419241603,0.4106356157123434,0.058597647584974766,0.1969793662428856,0.40990036155693926,39,35,800,165797,1677.0390625
outer_fold,fold0_seed03_P8_C100_xgboost,0,3,8,100,xgboost,coarse,0.9852832077781866,0.8933429875575152,2.5963133331388235,1.134380854666233,0.9094765743602068,5,5,800,165797,1678.0078125
outer_fold,fold0_seed03_P8_C100_xgboost,0,3,8,100,xgboost,fine,0.7355199430629022,0.3533592980757134,18.751612143591046,7.836200672201812,0.3433773709868424,39,35,800,165797,1678.0078125
outer_fold,fold0_seed04_P8_C100_logistic_regression,0,4,8,100,logistic_regression,coarse,0.9875932616392336,0.8868182344624463,0.016190784983336926,0.04256008472293615,0.9167221396971288,5,5,800,165797,1676.73828125
outer_fold,fold0_seed04_P8_C100_logistic_regression,0,4,8,100,logistic_regression,fine,0.7200914371188863,0.4198028522934064,0.06877303123474121,0.07891771011054516,0.413416858925345,39,36,800,165797,1676.73828125
outer_fold,fold0_seed04_P8_C100_xgboost,0,4,8,100,xgboost,coarse,0.9837150250004524,0.868479351067043,2.817098906263709,1.1768634961917996,0.9046926448703807,5,5,800,165797,1678.82421875
outer_fold,fold0_seed04_P8_C100_xgboost,0,4,8,100,xgboost,fine,0.7271301652020241,0.3390185102573571,18.986525838263333,8.330923084169626,0.3503644335541314,39,36,800,165797,1678.82421875
outer_fold,fold0_seed05_P8_C100_logistic_regression,0,5,8,100,logistic_regression,coarse,0.9895836474725116,0.9836083682674207,0.015110008418560028,0.051153553649783134,0.970951353452881,5,5,800,165797,1677.56640625
outer_fold,fold0_seed05_P8_C100_logistic_regression,0,5,8,100,logistic_regression,fine,0.7198019264522277,0.4221713154439691,0.05781291797757149,0.18434524722397327,0.4112417985013367,39,35,800,165797,1677.56640625
outer_fold,fold0_seed05_P8_C100_xgboost,0,5,8,100,xgboost,coarse,0.9886608322225372,0.9086338279902184,2.82197258528322,1.1254028100520372,0.931968095470532,5,5,800,165797,1677.15234375
outer_fold,fold0_seed05_P8_C100_xgboost,0,5,8,100,xgboost,fine,0.708691954619203,0.3488341243375308,17.2350339256227,8.031300066970289,0.3387826562227343,39,35,800,165797,1677.15234375
outer_fold,fold0_seed06_P8_C100_logistic_regression,0,6,8,100,logistic_regression,coarse,0.9908140678058107,0.9615507537817999,0.01578414812684059,0.04395065922290087,0.9732379922740823,5,5,800,165797,1678.6328125
outer_fold,fold0_seed06_P8_C100_logistic_regression,0,6,8,100,logistic_regression,fine,0.7207368046466462,0.4134400713211517,0.07199682481586933,0.08368927985429764,0.41726599377210166,39,35,800,165797,1678.6328125
outer_fold,fold0_seed06_P8_C100_xgboost,0,6,8,100,xgboost,coarse,0.9865196595837078,0.8789780436663455,2.84024091809988,1.1188153242692351,0.9130706423465517,5,5,800,165797,1685.65234375
outer_fold,fold0_seed06_P8_C100_xgboost,0,6,8,100,xgboost,fine,0.7305138211185969,0.3548125925725245,18.459922458976507,7.808928653597832,0.3569277608666884,39,35,800,165797,1685.65234375
outer_fold,fold0_seed07_P8_C100_logistic_regression,0,7,8,100,logistic_regression,coarse,0.988528139833652,0.8790651512831046,0.015298202633857727,0.04358949977904558,0.9073361533557929,5,5,800,165797,1678.48828125
outer_fold,fold0_seed07_P8_C100_logistic_regression,0,7,8,100,logistic_regression,fine,0.7172747395911868,0.3654447290289553,0.07436270080506802,0.08349304832518101,0.3639404095414503,39,35,800,165797,1678.48828125
outer_fold,fold0_seed07_P8_C100_xgboost,0,7,8,100,xgboost,coarse,0.9875269154447909,0.8553730321491972,2.889062814414501,1.1586594572290778,0.8866427875311811,5,5,800,165797,1678.96484375
outer_fold,fold0_seed07_P8_C100_xgboost,0,7,8,100,xgboost,fine,0.731303943979686,0.3409466495292779,18.420024499297142,7.967969702556729,0.3511336593202681,39,35,800,165797,1678.96484375
outer_fold,fold0_seed08_P8_C100_logistic_regression,0,8,8,100,logistic_regression,coarse,0.9895655530558454,0.9845229819899497,0.016765685752034187,0.04837321024388075,0.9731463039373267,5,5,800,165797,1677.34765625
outer_fold,fold0_seed08_P8_C100_logistic_regression,0,8,8,100,logistic_regression,fine,0.7308998353408084,0.447246404034901,0.06154495012015104,0.14878613408654928,0.45146057788052657,39,36,800,165797,1677.34765625
outer_fold,fold0_seed08_P8_C100_xgboost,0,8,8,100,xgboost,coarse,0.9879129296670024,0.9266337748144606,2.6207117531448603,1.103258323855698,0.9391031780248206,5,5,800,165797,1677.79296875
outer_fold,fold0_seed08_P8_C100_xgboost,0,8,8,100,xgboost,fine,0.7340241379518326,0.3727894526562193,16.750156487338245,7.9339839136227965,0.3785422609764038,39,36,800,165797,1677.79296875
outer_fold,fold0_seed09_P8_C100_logistic_regression,0,9,8,100,logistic_regression,coarse,0.9898188748891718,0.972695072539729,0.013352270238101482,0.04367523733526468,0.9748130087491409,5,5,800,165797,1678.13671875
outer_fold,fold0_seed09_P8_C100_logistic_regression,0,9,8,100,logistic_regression,fine,0.7265209865075967,0.4164203157655081,0.05946945399045944,0.07726256176829338,0.41955980181103103,39,36,800,165797,1678.13671875
outer_fold,fold0_seed09_P8_C100_xgboost,0,9,8,100,xgboost,coarse,0.9869056738059193,0.9143334893812474,2.5793238654732704,1.1258587539196014,0.9408759969139581,5,5,800,165797,1677.80078125
